Date,Total Jobs 30d,GNP 90d,XLP 30d,Inflation 1yr,XLY 30d,XLU 30d,XLU next 30d
7/5/13,0.00223499,0.01284066,0.00234786,0.00902918,0.02457821,0.00198502,0.01497665
7/8/13,0.00223499,0.01284066,0.00480097,0.00902852,0.02727077,0.00600462,0.01121738
7/9/13,0.00223499,0.01284066,0.00726379,0.00902830,0.02997337,0.00988857,0.00721138
7/10/13,0.00223499,0.01284066,0.00960389,0.00900353,0.03249055,0.01365545,0.00314546
7/11/13,0.00223499,0.01284066,0.01196411,0.00900331,0.03487352,0.01728751,-0.00101971
7/12/13,0.00223499,0.01284066,0.01408870,0.00895399,0.03702593,0.02056552,-0.00503855
7/15/13,0.00223499,0.01284066,0.01613572,0.00900243,0.03887894,0.02368840,-0.00896435
7/16/13,0.00223499,0.01284066,0.01799443,0.00900221,0.04050499,0.02642231,-0.01254385
7/17/13,0.00223499,0.01284066,0.01972330,0.00900200,0.04182821,0.02882476,-0.01595829
7/18/13,0.00223499,0.01284066,0.02123069,0.00900178,0.04286796,0.03090250,-0.01898274
7/19/13,0.00223499,0.01284066,0.02258885,0.00895246,0.04367762,0.03269807,-0.02176745
7/22/13,0.00223499,0.01284066,0.02356346,0.00900090,0.04413735,0.03387638,-0.02415268
7/23/13,0.00223499,0.01284066,0.02423038,0.00900068,0.04425895,0.03469685,-0.02624499
7/24/13,0.00223499,0.01284066,0.02460857,0.00900046,0.04403026,0.03492818,-0.02798233
7/25/13,0.00223499,0.01284066,0.02453226,0.00900024,0.04334853,0.03467401,-0.02940539
7/26/13,0.00223499,0.01284066,0.02408873,0.00895094,0.04226719,0.03393107,-0.03047730
7/29/13,0.00000000,0.01284066,0.02332113,0.00899937,0.04085273,0.03279190,-0.03126887
7/30/13,0.00144291,0.01284066,0.02218702,0.00899915,0.03912579,0.03128754,-0.03169076
7/31/13,0.00144291,0.01284066,0.02070664,0.00899893,0.03702551,0.02941427,-0.03182551
8/1/13,0.00144291,0.01284066,0.01892763,0.00899871,0.03474054,0.02720352,-0.03151026
8/2/13,0.00144291,0.01284066,0.01688683,0.00894942,0.03213287,0.02465600,-0.03090437
8/5/13,0.00144291,0.01284066,0.01456311,0.00899784,0.02928172,0.02175345,-0.02986382
8/6/13,0.00144291,0.01284066,0.01202942,0.00899762,0.02628304,0.01847815,-0.02849847
8/7/13,0.00144291,0.01284066,0.00927626,0.00899740,0.02314232,0.01497665,-0.02672215
8/8/13,0.00144291,0.01284066,0.00640867,0.00899718,0.02006911,0.01121738,-0.02466693
8/9/13,0.00144291,0.01284066,0.00342683,0.00894789,0.01691792,0.00721138,-0.02230187
8/12/13,0.00144291,0.01284066,0.00041662,0.00899630,0.01384303,0.00314546,-0.01970407
8/13/13,0.00144291,0.01284066,-0.00258192,0.00899609,0.01087837,-0.00101971,-0.01689271
8/14/13,0.00144291,0.01284066,-0.00550228,0.00899587,0.00806717,-0.00503855,-0.01408367
8/15/13,0.00144291,0.01284066,-0.00832525,0.00899565,0.00548063,-0.00896435,-0.01122800
8/16/13,0.00144291,0.01284066,-0.01089774,0.00894637,0.00322331,-0.01254385,-0.00853536
8/19/13,0.00144291,0.01284066,-0.01330891,0.00899477,0.00120000,-0.01595829,-0.00594033
8/20/13,0.00144291,0.01284066,-0.01544126,0.00899456,-0.00049211,-0.01898274,-0.00346002
8/21/13,0.00144291,0.01284066,-0.01740633,0.00899434,-0.00201585,-0.02176745,-0.00112207
8/22/13,0.00144291,0.01284066,-0.01905784,0.00899412,-0.00318161,-0.02415268,0.00117883
8/23/13,0.00144291,0.01284066,-0.02042255,0.00894485,-0.00415516,-0.02624499,0.00336993
8/26/13,0.00144291,0.01284066,-0.02149039,0.00899324,-0.00471983,-0.02798233,0.00552471
8/27/13,0.00000000,0.01284066,-0.02226098,0.00899302,-0.00502796,-0.02940539,0.00762879
8/28/13,0.00000000,0.01284066,-0.02273344,0.00899281,-0.00498871,-0.03047730,0.00963339
8/29/13,0.00000000,0.01284066,-0.02286124,0.00899259,-0.00460072,-0.03126887,0.01163159
8/30/13,0.00169028,0.01284066,-0.02271655,0.00894333,-0.00398823,-0.03169076,0.01344629
9/3/13,0.00169028,0.01284066,-0.02232599,0.00901602,-0.00304049,-0.03182551,0.01524643
9/4/13,0.00169028,0.01284066,-0.02157294,0.00901580,-0.00171665,-0.03151026,0.01692647
9/5/13,0.00169028,0.01284066,-0.02062594,0.00901558,-0.00022837,-0.03090437,0.01849045
9/6/13,0.00169028,0.01284066,-0.01936572,0.00901536,0.00151588,-0.02986382,0.01996222
9/9/13,0.00169028,0.01284066,-0.01787505,0.00899018,0.00342010,-0.02849847,0.02129459
9/10/13,0.00169028,0.01284066,-0.01614616,0.00898997,0.00555220,-0.02672215,0.02241747
9/11/13,0.00169028,0.01284066,-0.01421984,0.00898975,0.00770793,-0.02466693,0.02341717
9/12/13,0.00169028,0.01284066,-0.01215833,0.00898953,0.00993997,-0.02230187,0.02424652
9/13/13,0.00169028,0.01284066,-0.01000295,0.00894029,0.01218147,-0.01970407,0.02500880
9/16/13,0.00169028,0.01284066,-0.00776160,0.00898866,0.01442501,-0.01689271,0.02566563
9/17/13,0.00169028,0.01284066,-0.00561999,0.00898844,0.01650724,-0.01408367,0.02634306
9/18/13,0.00169028,0.01284066,-0.00350868,0.00898822,0.01849698,-0.01122800,0.02691817
9/19/13,0.00169028,0.01284066,-0.00157380,0.00898800,0.02023727,-0.00853536,0.02751280
9/20/13,0.00169028,0.01284066,0.00030769,0.00893877,0.02185691,-0.00594033,0.02808048
9/23/13,0.00169028,0.01284066,0.00197895,0.00898713,0.02318922,-0.00346002,0.02851737
9/24/13,0.00169028,0.01284066,0.00359064,0.00898691,0.02453264,-0.00112207,0.02886557
9/25/13,0.00169028,0.01284066,0.00511189,0.00898669,0.02566332,0.00117883,0.02898756
9/26/13,0.00169028,0.01284066,0.00663798,0.00898647,0.02671522,0.00336993,0.02898423
9/27/13,0.00374818,0.01284066,0.00808461,0.00893725,0.02759720,0.00552471,0.02875540
9/30/13,0.00205443,0.01284066,0.00940479,0.00898560,0.02827104,0.00762879,0.02836787
10/1/13,0.00205443,0.01480297,0.01076099,0.00898538,0.02885446,0.00963339,0.02784289
10/2/13,0.00205443,0.01480297,0.01208415,0.00898516,0.02922842,0.01163159,0.02703490
10/3/13,0.00205443,0.01480297,0.01330821,0.00898494,0.02941755,0.01344629,0.02607080
10/4/13,0.00205443,0.01480297,0.01461561,0.00893573,0.02962515,0.01524643,0.02495201
10/7/13,0.00205443,0.01480297,0.01590701,0.00898407,0.02964014,0.01692647,0.02351256
10/8/13,0.00205443,0.01480297,0.01715661,0.00898385,0.02957063,0.01849045,0.02195460
10/9/13,0.00205443,0.01480297,0.01847709,0.00898364,0.02959517,0.01996222,0.02115556
10/10/13,0.00205443,0.01480297,0.01978974,0.00898342,0.02968307,0.02129459,0.01900311
10/11/13,0.00205443,0.01480297,0.02108137,0.00893421,0.02973576,0.02241747,0.01770498
10/14/13,0.00205443,0.01480297,0.02242965,0.00898255,0.02992759,0.02341717,0.01599670
10/15/13,0.00205443,0.01480297,0.02373252,0.00898233,0.03008263,0.02424652,0.01423176
10/16/13,0.00205443,0.01480297,0.02517958,0.00898211,0.03038669,0.02500880,0.01230504
10/17/13,0.00205443,0.01480297,0.02663250,0.00898189,0.03069650,0.02566563,0.01034742
10/18/13,0.00205443,0.01480297,0.02822014,0.00893269,0.03118905,0.02634306,0.00822318
10/21/13,0.00205443,0.01480297,0.02981367,0.00898102,0.03169549,0.02691817,0.00620209
10/22/13,0.00205443,0.01480297,0.03154695,0.00898080,0.03239706,0.02751280,0.00413510
10/23/13,0.00205443,0.01480297,0.03325987,0.00898058,0.03303158,0.02808048,0.00220387
10/24/13,0.00205443,0.01480297,0.03495897,0.00898037,0.03376728,0.02851737,0.00038222
10/25/13,0.00000000,0.01480297,0.03655083,0.00893117,0.03448063,0.02886557,-0.00128384
10/28/13,0.00000000,0.01480297,0.03808991,0.00897949,0.03514183,0.02898756,-0.00278677
10/29/13,0.00000000,0.01480297,0.03943461,0.00897928,0.03584764,0.02898423,-0.00414061
10/30/13,0.00147413,0.01480297,0.04053636,0.00897906,0.03645606,0.02875540,-0.00532104
10/31/13,0.00147413,0.01480297,0.04153436,0.00897884,0.03713114,0.02836787,-0.00627341
11/1/13,0.00147413,0.01480297,0.04233230,0.00888069,0.03774300,0.02784289,-0.00723418
11/4/13,0.00147413,0.01480297,0.04284576,0.00892901,0.03829115,0.02703490,-0.00789460
11/5/13,0.00147413,0.01480297,0.04318737,0.00892879,0.03886478,0.02607080,-0.00832167
11/6/13,0.00147413,0.01480297,0.04333494,0.00887962,0.03933072,0.02495201,-0.00863550
11/7/13,0.00147413,0.01480297,0.04304214,0.00887940,0.03955570,0.02351256,-0.00948735
11/8/13,0.00147413,0.01480297,0.04268348,0.00887919,0.03975452,0.02195460,-0.00897467
11/11/13,0.00147413,0.01480297,0.04200487,0.00892749,0.03979397,0.02115556,-0.01033582
11/12/13,0.00147413,0.01480297,0.04112641,0.00892727,0.03963630,0.01900311,-0.01048776
11/13/13,0.00147413,0.01480297,0.04006145,0.00887811,0.03937639,0.01770498,-0.01083863
11/14/13,0.00147413,0.01480297,0.03864393,0.00887789,0.03883496,0.01599670,-0.01087062
11/15/13,0.00147413,0.01480297,0.03715506,0.00887768,0.03826056,0.01423176,-0.01079354
11/18/13,0.00147413,0.01480297,0.03535405,0.00892597,0.03744970,0.01230504,-0.01046657
11/19/13,0.00147413,0.01480297,0.03344402,0.00892576,0.03665765,0.01034742,-0.01009067
11/20/13,0.00147413,0.01480297,0.03134417,0.00887660,0.03571757,0.00822318,-0.00952547
11/21/13,0.00147413,0.01480297,0.02920552,0.00887639,0.03482259,0.00620209,-0.00897100
11/22/13,0.00147413,0.01480297,0.02700430,0.00887617,0.03385728,0.00413510,-0.00826566
11/25/13,0.00147413,0.01480297,0.02472498,0.00889999,0.03285653,0.00220387,-0.00758400
11/26/13,0.00147413,0.01480297,0.02244995,0.00885085,0.03191203,0.00038222,-0.00685574
11/27/13,0.00000000,0.01480297,0.02024498,0.00885063,0.03092241,-0.00128384,-0.00615867
11/29/13,0.00166840,0.01480297,0.01808700,0.00887466,0.02995376,-0.00278677,-0.00545304
12/2/13,0.00166840,0.01480297,0.01597471,0.00892294,0.02897732,-0.00414061,-0.00466819
12/3/13,0.00166840,0.01480297,0.01397771,0.00892273,0.02803615,-0.00532104,-0.00379843
12/4/13,0.00166840,0.01480297,0.01209899,0.00887359,0.02718353,-0.00627341,-0.00299848
12/5/13,0.00166840,0.01480297,0.01020103,0.00887337,0.02633609,-0.00723418,-0.00205291
12/6/13,0.00166840,0.01480297,0.00850075,0.00887316,0.02562316,-0.00789460,-0.00107409
12/9/13,0.00166840,0.01480297,0.00692736,0.00892143,0.02491057,-0.00832167,-0.00014645
12/10/13,0.00166840,0.01480297,0.00528714,0.00892121,0.02412224,-0.00863550,0.00084072
12/11/13,0.00166840,0.01480297,0.00396005,0.00887208,0.02354693,-0.00948735,0.00297651
12/12/13,0.00166840,0.01480297,0.00264260,0.00887187,0.02297462,-0.00897467,0.00430072
12/13/13,0.00166840,0.01480297,0.00151173,0.00887165,0.02244682,-0.01033582,0.00639519
12/16/13,0.00166840,0.01480297,0.00053313,0.00891992,0.02204413,-0.01048776,0.00847042
12/17/13,0.00166840,0.01480297,-0.00029921,0.00891970,0.02163056,-0.01083863,0.01049365
12/18/13,0.00166840,0.01480297,-0.00086144,0.00887058,0.02141059,-0.01087062,0.01245615
12/19/13,0.00166840,0.01480297,-0.00142483,0.00887036,0.02108112,-0.01079354,0.01441883
12/20/13,0.00166840,0.01480297,-0.00184334,0.00887015,0.02071292,-0.01046657,0.01639433
12/23/13,0.00166840,0.01480297,-0.00226569,0.00891840,0.02026445,-0.01009067,0.01844268
12/24/13,0.00166840,0.01480297,-0.00259188,0.00891819,0.01969576,-0.00952547,0.02038615
12/26/13,0.00166840,0.01480297,-0.00301312,0.00889331,0.01894365,-0.00897100,0.02244017
12/27/13,0.00166840,0.01480297,-0.00343435,0.00886864,0.01810677,-0.00826566,0.02436808
12/30/13,0.00143770,0.01480297,-0.00391844,0.00891689,0.01707408,-0.00758400,0.02629472
12/31/13,0.00143770,0.01480297,-0.00451054,0.00891667,0.01587474,-0.00685574,0.02816499
1/2/14,0.00143770,0.00111637,-0.00516146,0.00889180,0.01459151,-0.00615867,0.02995235
1/3/14,0.00143770,0.00111637,-0.00590588,0.00886714,0.01312502,-0.00545304,0.03171058
1/6/14,0.00143770,0.00111637,-0.00668122,0.00891538,0.01153961,-0.00466819,0.03342386
1/7/14,0.00143770,0.00111637,-0.00746464,0.00891516,0.00986480,-0.00379843,0.03497124
1/8/14,0.00143770,0.00111637,-0.00837226,0.00886606,0.00799111,-0.00299848,0.03646243
1/9/14,0.00143770,0.00111637,-0.00914617,0.00886585,0.00609010,-0.00205291,0.03784096
1/10/14,0.00143770,0.00111637,-0.00996721,0.00886564,0.00411117,-0.00107409,0.03905424
1/13/14,0.00143770,0.00111637,-0.01084948,0.00891387,0.00201421,-0.00014645,0.04003364
1/14/14,0.00143770,0.00111637,-0.01161375,0.00891365,-0.00000050,0.00084072,0.04091382
1/15/14,0.00143770,0.00111637,-0.01251876,0.00886456,-0.00209415,0.00297651,0.04118158
1/16/14,0.00143770,0.00111637,-0.01340277,0.00886435,-0.00424815,0.00430072,0.04127292
1/17/14,0.00143770,0.00111637,-0.01439503,0.00886413,-0.00636456,0.00639519,0.04127620
1/21/14,0.00143770,0.00111637,-0.01545632,0.00893657,-0.00854184,0.00847042,0.04108021
1/22/14,0.00143770,0.00111637,-0.01650453,0.00893636,-0.01062156,0.01049365,0.04082086
1/23/14,0.00143770,0.00111637,-0.01762286,0.00886284,-0.01261622,0.01245615,0.04038162
1/24/14,0.00143770,0.00111637,-0.01865773,0.00886263,-0.01448011,0.01441883,0.03984096
1/27/14,0.00143770,0.00111637,-0.01963979,0.00891084,-0.01605030,0.01639433,0.03920847
1/28/14,0.00143770,0.00111637,-0.02035312,0.00891063,-0.01725283,0.01844268,0.03834734
1/29/14,0.00000000,0.00111637,-0.02105854,0.00886156,-0.01830366,0.02038615,0.03761786
1/30/14,0.00204601,0.00111637,-0.02138998,0.00886134,-0.01880087,0.02244017,0.03677871
1/31/14,0.00204601,0.00111637,-0.02147374,0.00886113,-0.01899874,0.02436808,0.03593596
2/3/14,0.00204601,0.00111637,-0.02130281,0.00890933,-0.01880584,0.02629472,0.03519655
2/4/14,0.00204601,0.00111637,-0.02072945,0.00890912,-0.01805814,0.02816499,0.03441647
2/5/14,0.00204601,0.00111637,-0.01989888,0.00886006,-0.01701161,0.02995235,0.03369177
2/6/14,0.00204601,0.00111637,-0.01877651,0.00885984,-0.01556749,0.03171058,0.03300279
2/7/14,0.00204601,0.00111637,-0.01740930,0.00885963,-0.01380197,0.03342386,0.03235471
2/10/14,0.00204601,0.00111637,-0.01597041,0.00890782,-0.01187498,0.03497124,0.03172196
2/11/14,0.00204601,0.00111637,-0.01426381,0.00890761,-0.00963311,0.03646243,0.03116829
2/12/14,0.00204601,0.00111637,-0.01247166,0.00885855,-0.00723852,0.03784096,0.03065900
2/13/14,0.00204601,0.00111637,-0.01060405,0.00885834,-0.00475350,0.03905424,0.03026000
2/14/14,0.00204601,0.00111637,-0.00860985,0.00885813,-0.00213550,0.04003364,0.03006247
2/18/14,0.00204601,0.00111637,-0.00649556,0.00893052,0.00063537,0.04091382,0.03001496
2/19/14,0.00204601,0.00111637,-0.00428168,0.00893030,0.00341935,0.04118158,0.03015365
2/20/14,0.00204601,0.00111637,-0.00193377,0.00885684,0.00630973,0.04127292,0.03050283
2/21/14,0.00204601,0.00111637,0.00057118,0.00885662,0.00920175,0.04127620,0.03092243
2/24/14,0.00204601,0.00111637,0.00316594,0.00890481,0.01206293,0.04108021,0.03151442
2/25/14,0.00204601,0.00111637,0.00581546,0.00890459,0.01482245,0.04082086,0.03218184
2/26/14,0.00204601,0.00111637,0.00845502,0.00885555,0.01735742,0.04038162,0.03298135
2/27/14,0.00369703,0.00111637,0.01107597,0.00885534,0.01965425,0.03984096,0.03376564
2/28/14,0.00164765,0.00111637,0.01370667,0.00885512,0.02177382,0.03920847,0.03464581
3/3/14,0.00164765,0.00111637,0.01604270,0.00890330,0.02340949,0.03834734,0.03557100
3/4/14,0.00164765,0.00111637,0.01840255,0.00890308,0.02487123,0.03761786,0.03653501
3/5/14,0.00164765,0.00111637,0.02044458,0.00885405,0.02578552,0.03677871,0.03729103
3/6/14,0.00164765,0.00111637,0.02216482,0.00885384,0.02613525,0.03593596,0.03805864
3/7/14,0.00164765,0.00111637,0.02366037,0.00885363,0.02609440,0.03519655,0.03861716
3/10/14,0.00164765,0.00111637,0.02480691,0.00890179,0.02548064,0.03441647,0.03907849
3/11/14,0.00164765,0.00111637,0.02565404,0.00890158,0.02434335,0.03369177,0.03944953
3/12/14,0.00164765,0.00111637,0.02631241,0.00885255,0.02290021,0.03300279,0.03968329
3/13/14,0.00164765,0.00111637,0.02675755,0.00885234,0.02109456,0.03235471,0.03979733
3/14/14,0.00164765,0.00111637,0.02704063,0.00885213,0.01906119,0.03172196,0.03979035
3/17/14,0.00164765,0.00111637,0.02724188,0.00890028,0.01681171,0.03116829,0.03958317
3/18/14,0.00164765,0.00111637,0.02731694,0.00890007,0.01435683,0.03065900,0.03921255
3/19/14,0.00164765,0.00111637,0.02728967,0.00885106,0.01172069,0.03026000,0.03867899
3/20/14,0.00164765,0.00111637,0.02720172,0.00885084,0.00904619,0.03006247,0.03789854
3/21/14,0.00164765,0.00111637,0.02701744,0.00885063,0.00617799,0.03001496,0.03696347
3/24/14,0.00164765,0.00111637,0.02674339,0.00889878,0.00331999,0.03015365,0.03580266
3/25/14,0.00164765,0.00111637,0.02643226,0.00889856,0.00039582,0.03050283,0.03441022
3/26/14,0.00164765,0.00111637,0.02604853,0.00884956,-0.00247375,0.03092243,0.03281296
3/27/14,0.00000000,0.00111637,0.02557180,0.00884934,-0.00526067,0.03151442,0.03104272
3/28/14,0.00183902,0.00111637,0.02506588,0.00884913,-0.00791587,0.03218184,0.02923538
3/31/14,0.00183902,0.00111637,0.02457851,0.00889727,-0.01046626,0.03298135,0.02715581
4/1/14,0.00183902,0.01727215,0.02408153,0.00882389,-0.01284677,0.03376564,0.02516693
4/2/14,0.00183902,0.01727215,0.02351569,0.00882367,-0.01516526,0.03464581,0.02297625
4/3/14,0.00183902,0.01727215,0.02305727,0.00882346,-0.01733704,0.03557100,0.02079521
4/4/14,0.00183902,0.01613777,0.02263400,0.00882325,-0.01930586,0.03653501,0.01852587
4/7/14,0.00183902,0.01613777,0.02226512,0.00887138,-0.02107580,0.03729103,0.01628531
4/8/14,0.00183902,0.01613777,0.02203813,0.00882239,-0.02245553,0.03805864,0.01413030
4/9/14,0.00183902,0.01613777,0.02194000,0.00882218,-0.02342669,0.03861716,0.01207347
4/10/14,0.00183902,0.01613777,0.02193578,0.00882197,-0.02419373,0.03907849,0.01015548
4/11/14,0.00183902,0.01613777,0.02203760,0.00882175,-0.02458372,0.03944953,0.00829352
4/14/14,0.00183902,0.01613777,0.02222729,0.00886988,-0.02468790,0.03968329,0.00679451
4/15/14,0.00183902,0.01613777,0.02244529,0.00882090,-0.02456461,0.03979733,0.00536762
4/16/14,0.00183902,0.01613777,0.02269364,0.00882069,-0.02417084,0.03979035,0.00423553
4/17/14,0.00183902,0.01613777,0.02290831,0.00882047,-0.02365514,0.03958317,0.00331627
4/21/14,0.00183902,0.01613777,0.02313257,0.00889276,-0.02294569,0.03921255,0.00270684
4/22/14,0.00183902,0.01613777,0.02332207,0.00889254,-0.02203104,0.03867899,0.00226069
4/23/14,0.00183902,0.01613777,0.02346628,0.00884357,-0.02105851,0.03789854,0.00211065
4/24/14,0.00183902,0.01613777,0.02361494,0.00884336,-0.01986152,0.03696347,0.00219143
4/25/14,0.00183902,0.01613777,0.02369081,0.00884314,-0.01864847,0.03580266,0.00252100
4/28/14,0.00000000,0.01613777,0.02379887,0.00889125,-0.01728815,0.03441022,0.00304235
4/29/14,0.00284487,0.01613777,0.02379798,0.00889104,-0.01587956,0.03281296,0.00373837
4/30/14,0.00284487,0.01613777,0.02375761,0.00884208,-0.01439874,0.03104272,0.00461862
5/1/14,0.00284487,0.01613777,0.02369539,0.00884186,-0.01289202,0.02923538,0.00550615
5/2/14,0.00284487,0.01613777,0.02363695,0.00884165,-0.01128489,0.02715581,0.00658109
5/5/14,0.00284487,0.01613777,0.02354983,0.00888975,-0.00948928,0.02516693,0.00763409
5/6/14,0.00284487,0.01613777,0.02344090,0.00888953,-0.00758268,0.02297625,0.00889213
5/7/14,0.00284487,0.01613777,0.02333156,0.00884058,-0.00553055,0.02079521,0.01022265
5/8/14,0.00284487,0.01613777,0.02316012,0.00884037,-0.00344426,0.01852587,0.01155731
5/9/14,0.00284487,0.01613777,0.02293871,0.00884015,-0.00131149,0.01628531,0.01300429
5/12/14,0.00284487,0.01613777,0.02265587,0.00888825,0.00082616,0.01413030,0.01442270
5/13/14,0.00284487,0.01613777,0.02227754,0.00888803,0.00281590,0.01207347,0.01581308
5/14/14,0.00284487,0.01613777,0.02184208,0.00883909,0.00472148,0.01015548,0.01706829
5/15/14,0.00284487,0.01613777,0.02131161,0.00883887,0.00658370,0.00829352,0.01832322
5/16/14,0.00284487,0.01613777,0.02086834,0.00883866,0.00839457,0.00679451,0.01920536
5/19/14,0.00284487,0.01613777,0.02039822,0.00888674,0.01019190,0.00536762,0.01991273
5/20/14,0.00284487,0.01613777,0.01993612,0.00888653,0.01189615,0.00423553,0.02033241
5/21/14,0.00284487,0.01613777,0.01954902,0.00883759,0.01365138,0.00331627,0.02049613
5/22/14,0.00284487,0.01613777,0.01919683,0.00883738,0.01536037,0.00270684,0.02043075
5/23/14,0.00284487,0.01613777,0.01883505,0.00883716,0.01702819,0.00226069,0.02007583
5/27/14,0.00284487,0.01613777,0.01853601,0.00890939,0.01868143,0.00211065,0.01939741
5/28/14,0.00000000,0.01613777,0.01821634,0.00890917,0.02018377,0.00219143,0.01845258
5/29/14,0.00000000,0.01613777,0.01797004,0.00883588,0.02164760,0.00252100,0.01725221
5/30/14,0.00193040,0.01613777,0.01769755,0.00883567,0.02303831,0.00304235,0.01582187
6/2/14,0.00193040,0.01613777,0.01746979,0.00888374,0.02433927,0.00373837,0.01419477
6/3/14,0.00193040,0.01613777,0.01722119,0.00888352,0.02559622,0.00461862,0.01241895
6/4/14,0.00193040,0.01613777,0.01702289,0.00883461,0.02672335,0.00550615,0.01066131
6/5/14,0.00193040,0.01613777,0.01678682,0.00883439,0.02769866,0.00658109,0.00871348
6/6/14,0.00193040,0.01613777,0.01651263,0.00883418,0.02850556,0.00763409,0.00669982
6/9/14,0.00193040,0.01613777,0.01622836,0.00888224,0.02901606,0.00889213,0.00456680
6/10/14,0.00193040,0.01613777,0.01597118,0.00888202,0.02938196,0.01022265,0.00226394
6/11/14,0.00193040,0.01613777,0.01572000,0.00883311,0.02964537,0.01155731,-0.00004106
6/12/14,0.00193040,0.01613777,0.01548710,0.00883290,0.02979333,0.01300429,-0.00238334
6/13/14,0.00193040,0.01613777,0.01534189,0.00883269,0.02989769,0.01442270,-0.00481742
6/16/14,0.00193040,0.01613777,0.01523657,0.00888074,0.02986807,0.01581308,-0.00716195
6/17/14,0.00193040,0.01613777,0.01510606,0.00888052,0.02984735,0.01706829,-0.00942895
6/18/14,0.00193040,0.01613777,0.01501565,0.00883162,0.02973255,0.01832322,-0.01165103
6/19/14,0.00193040,0.01613777,0.01482129,0.00883141,0.02951066,0.01920536,-0.01371358
6/20/14,0.00193040,0.01613777,0.01451701,0.00883119,0.02913453,0.01991273,-0.01555755
6/23/14,0.00193040,0.01613777,0.01415723,0.00887924,0.02873225,0.02033241,-0.01737901
6/24/14,0.00193040,0.01613777,0.01372124,0.00887902,0.02814735,0.02049613,-0.01887098
6/25/14,0.00193040,0.01613777,0.01324716,0.00883013,0.02757625,0.02043075,-0.02020620
6/26/14,0.00193040,0.01613777,0.01272537,0.00882992,0.02689192,0.02007583,-0.02125779
6/27/14,0.00201737,0.01613777,0.01212401,0.00882970,0.02616873,0.01939741,-0.02198969
6/30/14,0.00201737,0.01613777,0.01148659,0.00887774,0.02529805,0.01845258,-0.02231635
7/1/14,0.00201737,0.03446045,0.01084799,0.00887752,0.02446547,0.01725221,-0.02236169
7/2/14,0.00201737,0.01803169,0.01009767,0.00882864,0.02350267,0.01582187,-0.02202364
7/3/14,0.00201737,0.01803169,0.00944666,0.00882843,0.02242997,0.01419477,-0.02145734
7/7/14,0.00201737,0.01803169,0.00855347,0.00890057,0.02127088,0.01241895,-0.02053074
7/8/14,0.00201737,0.01803169,0.00769424,0.00887603,0.01997368,0.01066131,-0.01936549
7/9/14,0.00201737,0.01803169,0.00684395,0.00882715,0.01881910,0.00871348,-0.01793835
7/10/14,0.00201737,0.01803169,0.00588741,0.00882693,0.01753545,0.00669982,-0.01639401
7/11/14,0.00201737,0.01803169,0.00492141,0.00882672,0.01634171,0.00456680,-0.01463000
7/14/14,0.00201737,0.01803169,0.00392305,0.00887474,0.01516613,0.00226394,-0.01263715
7/15/14,0.00201737,0.01803169,0.00281840,0.00887453,0.01394733,-0.00004106,-0.01054544
7/16/14,0.00201737,0.01803169,0.00168751,0.00882566,0.01282280,-0.00238334,-0.00842086
7/17/14,0.00201737,0.01803169,0.00050279,0.00882544,0.01147616,-0.00481742,-0.00609969
7/18/14,0.00201737,0.01803169,-0.00072964,0.00882523,0.01035126,-0.00716195,-0.00381171
7/21/14,0.00201737,0.01803169,-0.00193419,0.00887324,0.00918072,-0.00942895,-0.00150575
7/22/14,0.00201737,0.01803169,-0.00305824,0.00887303,0.00806614,-0.01165103,0.00074326
7/23/14,0.00201737,0.01803169,-0.00414303,0.00882417,0.00698608,-0.01371358,0.00304934
7/24/14,0.00201737,0.01803169,-0.00512520,0.00882396,0.00601903,-0.01555755,0.00519254
7/25/14,0.00201737,0.01803169,-0.00605292,0.00882374,0.00502007,-0.01737901,0.00744502
7/28/14,0.00000000,0.01803169,-0.00690007,0.00887175,0.00419260,-0.01887098,0.00951503
7/29/14,0.00000000,0.01803169,-0.00764643,0.00887153,0.00335398,-0.02020620,0.01148696
7/30/14,0.00235021,0.01803169,-0.00825523,0.00882268,0.00272979,-0.02125779,0.01312603
7/31/14,0.00235021,0.01803169,-0.00875502,0.00882247,0.00212194,-0.02198969,0.01464963
8/1/14,0.00235021,0.01803169,-0.00898352,0.00882225,0.00176605,-0.02231635,0.01572972
8/4/14,0.00235021,0.01803169,-0.00925338,0.00887025,0.00167656,-0.02236169,0.01659302
8/5/14,0.00235021,0.01803169,-0.00909136,0.00887004,0.00177281,-0.02202364,0.01711189
8/6/14,0.00235021,0.01803169,-0.00905410,0.00882119,0.00214156,-0.02145734,0.01728536
8/7/14,0.00235021,0.01803169,-0.00873652,0.00882098,0.00262303,-0.02053074,0.01727550
8/8/14,0.00235021,0.01803169,-0.00816302,0.00882077,0.00346803,-0.01936549,0.01708951
8/11/14,0.00235021,0.01803169,-0.00749119,0.00886875,0.00432202,-0.01793835,0.01665808
8/12/14,0.00235021,0.01803169,-0.00668745,0.00886854,0.00532029,-0.01639401,0.01607362
8/13/14,0.00235021,0.01803169,-0.00567910,0.00881970,0.00642089,-0.01463000,0.01549265
8/14/14,0.00235021,0.01803169,-0.00456179,0.00881949,0.00755194,-0.01263715,0.01474614
8/15/14,0.00235021,0.01803169,-0.00335470,0.00881928,0.00886282,-0.01054544,0.01395089
8/18/14,0.00235021,0.01803169,-0.00199006,0.00886726,0.00999248,-0.00842086,0.01321451
