Date,Inflation 1yr,Total Jobs 30d,GNP 90d,XLP 30d,XLY 30d,XLV 30d,XLV next 30d
11/5/13,0.00892879,0.00147413,0.01480297,0.04318737,0.03886478,0.03610075,0.02549329
11/6/13,0.00887962,0.00147413,0.01480297,0.04333494,0.03933072,0.03682102,0.02433830
11/7/13,0.00887940,0.00147413,0.01480297,0.04304214,0.03955570,0.03735348,0.02335296
11/8/13,0.00887919,0.00147413,0.01480297,0.04268348,0.03975452,0.03781525,0.02245570
11/11/13,0.00892749,0.00147413,0.01480297,0.04200487,0.03979397,0.03814151,0.02172485
11/12/13,0.00892727,0.00147413,0.01480297,0.04112641,0.03963630,0.03827960,0.02119477
11/13/13,0.00887811,0.00147413,0.01480297,0.04006145,0.03937639,0.03830058,0.02076000
11/14/13,0.00887789,0.00147413,0.01480297,0.03864393,0.03883496,0.03808269,0.02062993
11/15/13,0.00887768,0.00147413,0.01480297,0.03715506,0.03826056,0.03795726,0.02045174
11/18/13,0.00892597,0.00147413,0.01480297,0.03535405,0.03744970,0.03760967,0.02030867
11/19/13,0.00892576,0.00147413,0.01480297,0.03344402,0.03665765,0.03722041,0.02026248
11/20/13,0.00887660,0.00147413,0.01480297,0.03134417,0.03571757,0.03678040,0.02022398
11/21/13,0.00887639,0.00147413,0.01480297,0.02920552,0.03482259,0.03622068,0.02024435
11/22/13,0.00887617,0.00147413,0.01480297,0.02700430,0.03385728,0.03561488,0.02037211
11/25/13,0.00889999,0.00147413,0.01480297,0.02472498,0.03285653,0.03485451,0.02050363
11/26/13,0.00885085,0.00147413,0.01480297,0.02244995,0.03191203,0.03398317,0.02074243
11/27/13,0.00885063,0.00000000,0.01480297,0.02024498,0.03092241,0.03307430,0.02107118
11/29/13,0.00887466,0.00166840,0.01480297,0.01808700,0.02995376,0.03205385,0.02144073
12/2/13,0.00892294,0.00166840,0.01480297,0.01597471,0.02897732,0.03102726,0.02181495
12/3/13,0.00892273,0.00166840,0.01480297,0.01397771,0.02803615,0.02989799,0.02227852
12/4/13,0.00887359,0.00166840,0.01480297,0.01209899,0.02718353,0.02882446,0.02267757
12/5/13,0.00887337,0.00166840,0.01480297,0.01020103,0.02633609,0.02770984,0.02313956
12/6/13,0.00887316,0.00166840,0.01480297,0.00850075,0.02562316,0.02663029,0.02355476
12/9/13,0.00892143,0.00166840,0.01480297,0.00692736,0.02491057,0.02549329,0.02394393
12/10/13,0.00892121,0.00166840,0.01480297,0.00528714,0.02412224,0.02433830,0.02434072
12/11/13,0.00887208,0.00166840,0.01480297,0.00396005,0.02354693,0.02335296,0.02459757
12/12/13,0.00887187,0.00166840,0.01480297,0.00264260,0.02297462,0.02245570,0.02469411
12/13/13,0.00887165,0.00166840,0.01480297,0.00151173,0.02244682,0.02172485,0.02466638
12/16/13,0.00891992,0.00166840,0.01480297,0.00053313,0.02204413,0.02119477,0.02441360
12/17/13,0.00891970,0.00166840,0.01480297,-0.00029921,0.02163056,0.02076000,0.02414896
12/18/13,0.00887058,0.00166840,0.01480297,-0.00086144,0.02141059,0.02062993,0.02373689
12/19/13,0.00887036,0.00166840,0.01480297,-0.00142483,0.02108112,0.02045174,0.02333681
12/20/13,0.00887015,0.00166840,0.01480297,-0.00184334,0.02071292,0.02030867,0.02305971
12/23/13,0.00891840,0.00166840,0.01480297,-0.00226569,0.02026445,0.02026248,0.02294056
12/24/13,0.00891819,0.00166840,0.01480297,-0.00259188,0.01969576,0.02022398,0.02279932
12/26/13,0.00889331,0.00166840,0.01480297,-0.00301312,0.01894365,0.02024435,0.02296841
12/27/13,0.00886864,0.00166840,0.01480297,-0.00343435,0.01810677,0.02037211,0.02312144
12/30/13,0.00891689,0.00143770,0.01480297,-0.00391844,0.01707408,0.02050363,0.02338966
12/31/13,0.00891667,0.00143770,0.01480297,-0.00451054,0.01587474,0.02074243,0.02391012
1/2/14,0.00889180,0.00143770,0.00111637,-0.00516146,0.01459151,0.02107118,0.02451435
1/3/14,0.00886714,0.00143770,0.00111637,-0.00590588,0.01312502,0.02144073,0.02519897
1/6/14,0.00891538,0.00143770,0.00111637,-0.00668122,0.01153961,0.02181495,0.02607273
1/7/14,0.00891516,0.00143770,0.00111637,-0.00746464,0.00986480,0.02227852,0.02690242
1/8/14,0.00886606,0.00143770,0.00111637,-0.00837226,0.00799111,0.02267757,0.02788326
1/9/14,0.00886585,0.00143770,0.00111637,-0.00914617,0.00609010,0.02313956,0.02884038
1/10/14,0.00886564,0.00143770,0.00111637,-0.00996721,0.00411117,0.02355476,0.02981143
1/13/14,0.00891387,0.00143770,0.00111637,-0.01084948,0.00201421,0.02394393,0.03078677
1/14/14,0.00891365,0.00143770,0.00111637,-0.01161375,-0.00000050,0.02434072,0.03182840
1/15/14,0.00886456,0.00143770,0.00111637,-0.01251876,-0.00209415,0.02459757,0.03274363
1/16/14,0.00886435,0.00143770,0.00111637,-0.01340277,-0.00424815,0.02469411,0.03375991
1/17/14,0.00886413,0.00143770,0.00111637,-0.01439503,-0.00636456,0.02466638,0.03473737
1/21/14,0.00893657,0.00143770,0.00111637,-0.01545632,-0.00854184,0.02441360,0.03571243
1/22/14,0.00893636,0.00143770,0.00111637,-0.01650453,-0.01062156,0.02414896,0.03655657
1/23/14,0.00886284,0.00143770,0.00111637,-0.01762286,-0.01261622,0.02373689,0.03715646
1/24/14,0.00886263,0.00143770,0.00111637,-0.01865773,-0.01448011,0.02333681,0.03764586
1/27/14,0.00891084,0.00143770,0.00111637,-0.01963979,-0.01605030,0.02305971,0.03791856
1/28/14,0.00891063,0.00143770,0.00111637,-0.02035312,-0.01725283,0.02294056,0.03779864
1/29/14,0.00886156,0.00000000,0.00111637,-0.02105854,-0.01830366,0.02279932,0.03761504
1/30/14,0.00886134,0.00204601,0.00111637,-0.02138998,-0.01880087,0.02296841,0.03697759
1/31/14,0.00886113,0.00204601,0.00111637,-0.02147374,-0.01899874,0.02312144,0.03599793
2/3/14,0.00890933,0.00204601,0.00111637,-0.02130281,-0.01880584,0.02338966,0.03472017
2/4/14,0.00890912,0.00204601,0.00111637,-0.02072945,-0.01805814,0.02391012,0.03316553
2/5/14,0.00886006,0.00204601,0.00111637,-0.01989888,-0.01701161,0.02451435,0.03105476
2/6/14,0.00885984,0.00204601,0.00111637,-0.01877651,-0.01556749,0.02519897,0.02883395
2/7/14,0.00885963,0.00204601,0.00111637,-0.01740930,-0.01380197,0.02607273,0.02632248
2/10/14,0.00890782,0.00204601,0.00111637,-0.01597041,-0.01187498,0.02690242,0.02367205
2/11/14,0.00890761,0.00204601,0.00111637,-0.01426381,-0.00963311,0.02788326,0.02086839
2/12/14,0.00885855,0.00204601,0.00111637,-0.01247166,-0.00723852,0.02884038,0.01795474
2/13/14,0.00885834,0.00204601,0.00111637,-0.01060405,-0.00475350,0.02981143,0.01496653
2/14/14,0.00885813,0.00204601,0.00111637,-0.00860985,-0.00213550,0.03078677,0.01203571
2/18/14,0.00893052,0.00204601,0.00111637,-0.00649556,0.00063537,0.03182840,0.00899191
2/19/14,0.00893030,0.00204601,0.00111637,-0.00428168,0.00341935,0.03274363,0.00609686
2/20/14,0.00885684,0.00204601,0.00111637,-0.00193377,0.00630973,0.03375991,0.00329723
2/21/14,0.00885662,0.00204601,0.00111637,0.00057118,0.00920175,0.03473737,0.00062296
2/24/14,0.00890481,0.00204601,0.00111637,0.00316594,0.01206293,0.03571243,-0.00192730
2/25/14,0.00890459,0.00204601,0.00111637,0.00581546,0.01482245,0.03655657,-0.00442272
2/26/14,0.00885555,0.00204601,0.00111637,0.00845502,0.01735742,0.03715646,-0.00664427
2/27/14,0.00885534,0.00369703,0.00111637,0.01107597,0.01965425,0.03764586,-0.00880611
2/28/14,0.00885512,0.00164765,0.00111637,0.01370667,0.02177382,0.03791856,-0.01082056
3/3/14,0.00890330,0.00164765,0.00111637,0.01604270,0.02340949,0.03779864,-0.01265178
3/4/14,0.00890308,0.00164765,0.00111637,0.01840255,0.02487123,0.03761504,-0.01433971
3/5/14,0.00885405,0.00164765,0.00111637,0.02044458,0.02578552,0.03697759,-0.01580541
3/6/14,0.00885384,0.00164765,0.00111637,0.02216482,0.02613525,0.03599793,-0.01702704
3/7/14,0.00885363,0.00164765,0.00111637,0.02366037,0.02609440,0.03472017,-0.01773997
3/10/14,0.00890179,0.00164765,0.00111637,0.02480691,0.02548064,0.03316553,-0.01834481
3/11/14,0.00890158,0.00164765,0.00111637,0.02565404,0.02434335,0.03105476,-0.01844447
3/12/14,0.00885255,0.00164765,0.00111637,0.02631241,0.02290021,0.02883395,-0.01828842
3/13/14,0.00885234,0.00164765,0.00111637,0.02675755,0.02109456,0.02632248,-0.01783404
3/14/14,0.00885213,0.00164765,0.00111637,0.02704063,0.01906119,0.02367205,-0.01711471
3/17/14,0.00890028,0.00164765,0.00111637,0.02724188,0.01681171,0.02086839,-0.01625260
3/18/14,0.00890007,0.00164765,0.00111637,0.02731694,0.01435683,0.01795474,-0.01512995
3/19/14,0.00885106,0.00164765,0.00111637,0.02728967,0.01172069,0.01496653,-0.01382665
3/20/14,0.00885084,0.00164765,0.00111637,0.02720172,0.00904619,0.01203571,-0.01252081
3/21/14,0.00885063,0.00164765,0.00111637,0.02701744,0.00617799,0.00899191,-0.01106504
3/24/14,0.00889878,0.00164765,0.00111637,0.02674339,0.00331999,0.00609686,-0.00960073
3/25/14,0.00889856,0.00164765,0.00111637,0.02643226,0.00039582,0.00329723,-0.00803014
3/26/14,0.00884956,0.00164765,0.00111637,0.02604853,-0.00247375,0.00062296,-0.00644819
3/27/14,0.00884934,0.00000000,0.00111637,0.02557180,-0.00526067,-0.00192730,-0.00490500
3/28/14,0.00884913,0.00183902,0.00111637,0.02506588,-0.00791587,-0.00442272,-0.00319291
3/31/14,0.00889727,0.00183902,0.00111637,0.02457851,-0.01046626,-0.00664427,-0.00149275
4/1/14,0.00882389,0.00183902,0.01727215,0.02408153,-0.01284677,-0.00880611,0.00042231
4/2/14,0.00882367,0.00183902,0.01727215,0.02351569,-0.01516526,-0.01082056,0.00239159
4/3/14,0.00882346,0.00183902,0.01727215,0.02305727,-0.01733704,-0.01265178,0.00447469
4/4/14,0.00882325,0.00183902,0.01613777,0.02263400,-0.01930586,-0.01433971,0.00654735
4/7/14,0.00887138,0.00183902,0.01613777,0.02226512,-0.02107580,-0.01580541,0.00861981
4/8/14,0.00882239,0.00183902,0.01613777,0.02203813,-0.02245553,-0.01702704,0.01073916
4/9/14,0.00882218,0.00183902,0.01613777,0.02194000,-0.02342669,-0.01773997,0.01256929
4/10/14,0.00882197,0.00183902,0.01613777,0.02193578,-0.02419373,-0.01834481,0.01432160
4/11/14,0.00882175,0.00183902,0.01613777,0.02203760,-0.02458372,-0.01844447,0.01585686
4/14/14,0.00886988,0.00183902,0.01613777,0.02222729,-0.02468790,-0.01828842,0.01730292
4/15/14,0.00882090,0.00183902,0.01613777,0.02244529,-0.02456461,-0.01783404,0.01863691
4/16/14,0.00882069,0.00183902,0.01613777,0.02269364,-0.02417084,-0.01711471,0.01982511
4/17/14,0.00882047,0.00183902,0.01613777,0.02290831,-0.02365514,-0.01625260,0.02097461
4/21/14,0.00889276,0.00183902,0.01613777,0.02313257,-0.02294569,-0.01512995,0.02205700
4/22/14,0.00889254,0.00183902,0.01613777,0.02332207,-0.02203104,-0.01382665,0.02308261
4/23/14,0.00884357,0.00183902,0.01613777,0.02346628,-0.02105851,-0.01252081,0.02411030
4/24/14,0.00884336,0.00183902,0.01613777,0.02361494,-0.01986152,-0.01106504,0.02500363
4/25/14,0.00884314,0.00183902,0.01613777,0.02369081,-0.01864847,-0.00960073,0.02591506
4/28/14,0.00889125,0.00000000,0.01613777,0.02379887,-0.01728815,-0.00803014,0.02679719
4/29/14,0.00889104,0.00284487,0.01613777,0.02379798,-0.01587956,-0.00644819,0.02757485
4/30/14,0.00884208,0.00284487,0.01613777,0.02375761,-0.01439874,-0.00490500,0.02835044
5/1/14,0.00884186,0.00284487,0.01613777,0.02369539,-0.01289202,-0.00319291,0.02898983
5/2/14,0.00884165,0.00284487,0.01613777,0.02363695,-0.01128489,-0.00149275,0.02954631
5/5/14,0.00888975,0.00284487,0.01613777,0.02354983,-0.00948928,0.00042231,0.02996714
5/6/14,0.00888953,0.00284487,0.01613777,0.02344090,-0.00758268,0.00239159,0.03023498
5/7/14,0.00884058,0.00284487,0.01613777,0.02333156,-0.00553055,0.00447469,0.03039771
5/8/14,0.00884037,0.00284487,0.01613777,0.02316012,-0.00344426,0.00654735,0.03053379
5/9/14,0.00884015,0.00284487,0.01613777,0.02293871,-0.00131149,0.00861981,0.03060601
5/12/14,0.00888825,0.00284487,0.01613777,0.02265587,0.00082616,0.01073916,0.03065609
5/13/14,0.00888803,0.00284487,0.01613777,0.02227754,0.00281590,0.01256929,0.03077391
5/14/14,0.00883909,0.00284487,0.01613777,0.02184208,0.00472148,0.01432160,0.03084122
5/15/14,0.00883887,0.00284487,0.01613777,0.02131161,0.00658370,0.01585686,0.03099718
5/16/14,0.00883866,0.00284487,0.01613777,0.02086834,0.00839457,0.01730292,0.03109634
5/19/14,0.00888674,0.00284487,0.01613777,0.02039822,0.01019190,0.01863691,0.03118937
5/20/14,0.00888653,0.00284487,0.01613777,0.01993612,0.01189615,0.01982511,0.03119975
5/21/14,0.00883759,0.00284487,0.01613777,0.01954902,0.01365138,0.02097461,0.03114167
5/22/14,0.00883738,0.00284487,0.01613777,0.01919683,0.01536037,0.02205700,0.03103870
5/23/14,0.00883716,0.00284487,0.01613777,0.01883505,0.01702819,0.02308261,0.03086050
5/27/14,0.00890939,0.00284487,0.01613777,0.01853601,0.01868143,0.02411030,0.03061721
5/28/14,0.00890917,0.00000000,0.01613777,0.01821634,0.02018377,0.02500363,0.03021726
5/29/14,0.00883588,0.00000000,0.01613777,0.01797004,0.02164760,0.02591506,0.02987614
5/30/14,0.00883567,0.00193040,0.01613777,0.01769755,0.02303831,0.02679719,0.02936256
6/2/14,0.00888374,0.00193040,0.01613777,0.01746979,0.02433927,0.02757485,0.02871438
6/3/14,0.00888352,0.00193040,0.01613777,0.01722119,0.02559622,0.02835044,0.02799644
6/4/14,0.00883461,0.00193040,0.01613777,0.01702289,0.02672335,0.02898983,0.02710999
6/5/14,0.00883439,0.00193040,0.01613777,0.01678682,0.02769866,0.02954631,0.02653552
6/6/14,0.00883418,0.00193040,0.01613777,0.01651263,0.02850556,0.02996714,0.02544874
6/9/14,0.00888224,0.00193040,0.01613777,0.01622836,0.02901606,0.03023498,0.02458521
6/10/14,0.00888202,0.00193040,0.01613777,0.01597118,0.02938196,0.03039771,0.02366430
6/11/14,0.00883311,0.00193040,0.01613777,0.01572000,0.02964537,0.03053379,0.02265108
6/12/14,0.00883290,0.00193040,0.01613777,0.01548710,0.02979333,0.03060601,0.02157080
6/13/14,0.00883269,0.00193040,0.01613777,0.01534189,0.02989769,0.03065609,0.02052259
6/16/14,0.00888074,0.00193040,0.01613777,0.01523657,0.02986807,0.03077391,0.01938799
6/17/14,0.00888052,0.00193040,0.01613777,0.01510606,0.02984735,0.03084122,0.01826894
6/18/14,0.00883162,0.00193040,0.01613777,0.01501565,0.02973255,0.03099718,0.01714166
6/19/14,0.00883141,0.00193040,0.01613777,0.01482129,0.02951066,0.03109634,0.01607139
6/20/14,0.00883119,0.00193040,0.01613777,0.01451701,0.02913453,0.03118937,0.01498093
6/23/14,0.00887924,0.00193040,0.01613777,0.01415723,0.02873225,0.03119975,0.01392442
6/24/14,0.00887902,0.00193040,0.01613777,0.01372124,0.02814735,0.03114167,0.01295906
6/25/14,0.00883013,0.00193040,0.01613777,0.01324716,0.02757625,0.03103870,0.01202020
6/26/14,0.00882992,0.00193040,0.01613777,0.01272537,0.02689192,0.03086050,0.01126876
6/27/14,0.00882970,0.00201737,0.01613777,0.01212401,0.02616873,0.03061721,0.01046046
6/30/14,0.00887774,0.00201737,0.01613777,0.01148659,0.02529805,0.03021726,0.00998059
7/1/14,0.00887752,0.00201737,0.03446045,0.01084799,0.02446547,0.02987614,0.00965103
7/2/14,0.00882864,0.00201737,0.01803169,0.01009767,0.02350267,0.02936256,0.00954033
7/3/14,0.00882843,0.00201737,0.01803169,0.00944666,0.02242997,0.02871438,0.00974960
7/7/14,0.00890057,0.00201737,0.01803169,0.00855347,0.02127088,0.02799644,0.00982026
7/8/14,0.00887603,0.00201737,0.01803169,0.00769424,0.01997368,0.02710999,0.01065791
7/9/14,0.00882715,0.00201737,0.01803169,0.00684395,0.01881910,0.02653552,0.01100810
7/10/14,0.00882693,0.00201737,0.01803169,0.00588741,0.01753545,0.02544874,0.01186576
7/11/14,0.00882672,0.00201737,0.01803169,0.00492141,0.01634171,0.02458521,0.01280877
7/14/14,0.00887474,0.00201737,0.01803169,0.00392305,0.01516613,0.02366430,0.01392576
7/15/14,0.00887453,0.00201737,0.01803169,0.00281840,0.01394733,0.02265108,0.01506004
7/16/14,0.00882566,0.00201737,0.01803169,0.00168751,0.01282280,0.02157080,0.01637533
7/17/14,0.00882544,0.00201737,0.01803169,0.00050279,0.01147616,0.02052259,0.01768707
7/18/14,0.00882523,0.00201737,0.01803169,-0.00072964,0.01035126,0.01938799,0.01901121
7/21/14,0.00887324,0.00201737,0.01803169,-0.00193419,0.00918072,0.01826894,0.02037715
7/22/14,0.00887303,0.00201737,0.01803169,-0.00305824,0.00806614,0.01714166,0.02185351
7/23/14,0.00882417,0.00201737,0.01803169,-0.00414303,0.00698608,0.01607139,0.02320336
7/24/14,0.00882396,0.00201737,0.01803169,-0.00512520,0.00601903,0.01498093,0.02460872
7/25/14,0.00882374,0.00201737,0.01803169,-0.00605292,0.00502007,0.01392442,0.02596061
7/28/14,0.00887175,0.00000000,0.01803169,-0.00690007,0.00419260,0.01295906,0.02722069
7/29/14,0.00887153,0.00000000,0.01803169,-0.00764643,0.00335398,0.01202020,0.02843480
7/30/14,0.00882268,0.00235021,0.01803169,-0.00825523,0.00272979,0.01126876,0.02938452
7/31/14,0.00882247,0.00235021,0.01803169,-0.00875502,0.00212194,0.01046046,0.03036621
8/1/14,0.00882225,0.00235021,0.01803169,-0.00898352,0.00176605,0.00998059,0.03103486
8/4/14,0.00887025,0.00235021,0.01803169,-0.00925338,0.00167656,0.00965103,0.03143563
8/5/14,0.00887004,0.00235021,0.01803169,-0.00909136,0.00177281,0.00954033,0.03173647
8/6/14,0.00882119,0.00235021,0.01803169,-0.00905410,0.00214156,0.00974960,0.03149941
8/7/14,0.00882098,0.00235021,0.01803169,-0.00873652,0.00262303,0.00982026,0.03150850
8/8/14,0.00882077,0.00235021,0.01803169,-0.00816302,0.00346803,0.01065791,0.03081459
8/11/14,0.00886875,0.00235021,0.01803169,-0.00749119,0.00432202,0.01100810,0.03009447
8/12/14,0.00886854,0.00235021,0.01803169,-0.00668745,0.00532029,0.01186576,0.02902427
8/13/14,0.00881970,0.00235021,0.01803169,-0.00567910,0.00642089,0.01280877,0.02779171
8/14/14,0.00881949,0.00235021,0.01803169,-0.00456179,0.00755194,0.01392576,0.02617353
8/15/14,0.00881928,0.00235021,0.01803169,-0.00335470,0.00886282,0.01506004,0.02447543
8/18/14,0.00886726,0.00235021,0.01803169,-0.00199006,0.00999248,0.01637533,0.02262944
8/19/14,0.00886704,0.00235021,0.01803169,-0.00053230,0.01129544,0.01768707,0.02057810
8/20/14,0.00881822,0.00235021,0.01803169,0.00095613,0.01244762,0.01901121,0.01846507
8/21/14,0.00881800,0.00235021,0.01803169,0.00249100,0.01355552,0.02037715,0.01642995
8/22/14,0.00881779,0.00235021,0.01803169,0.00407001,0.01466119,0.02185351,0.01419541
8/25/14,0.00886576,0.00235021,0.01803169,0.00558798,0.01560951,0.02320336,0.01209167
8/26/14,0.00886555,0.00235021,0.01803169,0.00714997,0.01648997,0.02460872,0.00999116
8/27/14,0.00881673,0.00000000,0.01803169,0.00864935,0.01725578,0.02596061,0.00811709
8/28/14,0.00881652,0.00000000,0.01803169,0.01011236,0.01783316,0.02722069,0.00630233
8/29/14,0.00881630,0.00133394,0.01803169,0.01145225,0.01826442,0.02843480,0.00464538
9/2/14,0.00888835,0.00133394,0.01803169,0.01261331,0.01845548,0.02938452,0.00328944
9/3/14,0.00888814,0.00133394,0.01803169,0.01371127,0.01841080,0.03036621,0.00205461
9/4/14,0.00881503,0.00133394,0.01803169,0.01453135,0.01812783,0.03103486,0.00094633
9/5/14,0.00881482,0.00133394,0.01803169,0.01539323,0.01747508,0.03143563,0.00021345
9/8/14,0.00886277,0.00133394,0.01803169,0.01598018,0.01663255,0.03173647,-0.00043278
9/9/14,0.00886256,0.00133394,0.01803169,0.01639886,0.01528590,0.03149941,-0.00055894
9/10/14,0.00881376,0.00133394,0.01803169,0.01678637,0.01383828,0.03150850,-0.00056336
9/11/14,0.00881354,0.00133394,0.01803169,0.01693432,0.01200480,0.03081459,-0.00003422
9/12/14,0.00881333,0.00133394,0.01803169,0.01693332,0.00996786,0.03009447,0.00083633
9/15/14,0.00886128,0.00133394,0.01803169,0.01675939,0.00763150,0.02902427,0.00230107
9/16/14,0.00886106,0.00133394,0.01803169,0.01650652,0.00518317,0.02779171,0.00412737
9/17/14,0.00881227,0.00133394,0.01803169,0.01603676,0.00258124,0.02617353,0.00634167
9/18/14,0.00881206,0.00133394,0.01803169,0.01554799,-0.00017733,0.02447543,0.00900671
9/19/14,0.00881185,0.00133394,0.01803169,0.01492948,-0.00286869,0.02262944,0.01183119
9/22/14,0.00885978,0.00133394,0.01803169,0.01424065,-0.00568763,0.02057810,0.01495088
9/23/14,0.00885957,0.00133394,0.01803169,0.01346660,-0.00842940,0.01846507,0.01831243
9/24/14,0.00881079,0.00133394,0.01803169,0.01279822,-0.01103643,0.01642995,0.02170061
9/25/14,0.00881057,0.00133394,0.01803169,0.01198741,-0.01367780,0.01419541,0.02527472
9/26/14,0.00881036,0.00133394,0.01803169,0.01130559,-0.01607984,0.01209167,0.02873260
9/29/14,0.00885829,0.00215186,0.01803169,0.01059857,-0.01842085,0.00999116,0.03233974
9/30/14,0.00885808,0.00215186,0.01803169,0.01013393,-0.02041837,0.00811709,0.03564691
10/1/14,0.00880930,0.00215186,0.00499582,0.00953730,-0.02236346,0.00630233,0.03888782
10/2/14,0.00880909,0.00215186,0.00499582,0.00918755,-0.02398137,0.00464538,0.04208807
10/3/14,0.00880888,0.00215186,0.00499582,0.00898859,-0.02539630,0.00328944,0.04509606
10/6/14,0.00885680,0.00215186,0.00499582,0.00890735,-0.02652006,0.00205461,0.04799177
10/7/14,0.00885659,0.00215186,0.00499582,0.00890360,-0.02745248,0.00094633,0.05074366
10/8/14,0.00880782,0.00215186,0.00499582,0.00907405,-0.02795607,0.00021345,0.05332852
10/9/14,0.00880760,0.00215186,0.00499582,0.00922596,-0.02830659,-0.00043278,0.05562643
10/10/14,0.00880739,0.00215186,0.00499582,0.00968494,-0.02812182,-0.00055894,0.05749338
10/13/14,0.00885531,0.00215186,0.00499582,0.01016103,-0.02762735,-0.00056336,0.05896583
10/14/14,0.00885509,0.00215186,0.00499582,0.01090133,-0.02658180,-0.00003422,0.05999413
10/15/14,0.00880633,0.00215186,0.00499582,0.01174432,-0.02521992,0.00083633,0.06064035
10/16/14,0.00880612,0.00215186,0.00499582,0.01293719,-0.02330996,0.00230107,0.06080810
10/17/14,0.00880591,0.00215186,0.00499582,0.01421767,-0.02107955,0.00412737,0.06049503
10/20/14,0.00885382,0.00215186,0.00499582,0.01581182,-0.01847252,0.00634167,0.05981687
10/21/14,0.00885360,0.00215186,0.00499582,0.01749340,-0.01548334,0.00900671,0.05881218
10/22/14,0.00880485,0.00215186,0.00499582,0.01935572,-0.01238728,0.01183119,0.05754766
10/23/14,0.00880464,0.00215186,0.00499582,0.02128242,-0.00894258,0.01495088,0.05605486
10/24/14,0.00880443,0.00215186,0.00499582,0.02339011,-0.00536617,0.01831243,0.05428322
10/27/14,0.00885233,0.00000000,0.00499582,0.02548499,-0.00169791,0.02170061,0.05234313
10/28/14,0.00885211,0.00000000,0.00499582,0.02772138,0.00223766,0.02527472,0.05018241
10/29/14,0.00880337,0.00000000,0.00499582,0.02975084,0.00597414,0.02873260,0.04798865
10/30/14,0.00880316,0.00170306,0.00499582,0.03207370,0.00998740,0.03233974,0.04555445
10/31/14,0.00880294,0.00170306,0.00499582,0.03394243,0.01370938,0.03564691,0.04315397
11/3/14,0.00885084,0.00170306,0.00499582,0.03593333,0.01753917,0.03888782,0.04069820
11/4/14,0.00885062,0.00170306,0.00499582,0.03781832,0.02128848,0.04208807,0.03807444
11/5/14,0.00880189,0.00170306,0.00499582,0.03960295,0.02498151,0.04509606,0.03548780
11/6/14,0.00880167,0.00170306,0.00499582,0.04118086,0.02859820,0.04799177,0.03273979
11/7/14,0.00880146,0.00170306,0.00499582,0.04269219,0.03211884,0.05074366,0.03016317
11/10/14,0.00884935,0.00170306,0.00499582,0.04403018,0.03546352,0.05332852,0.02751489
11/11/14,0.00884913,0.00170306,0.00499582,0.04517127,0.03856025,0.05562643,0.02519140
11/12/14,0.00880040,0.00170306,0.00499582,0.04608120,0.04127473,0.05749338,0.02292336
11/13/14,0.00880019,0.00170306,0.00499582,0.04677412,0.04360040,0.05896583,0.02089338
11/14/14,0.00879998,0.00170306,0.00499582,0.04714450,0.04552585,0.05999413,0.01910096
11/17/14,0.00884786,0.00170306,0.00499582,0.04735212,0.04704467,0.06064035,0.01737889
11/18/14,0.00884764,0.00170306,0.00499582,0.04712124,0.04811014,0.06080810,0.01586403
11/19/14,0.00879892,0.00170306,0.00499582,0.04681113,0.04889353,0.06049503,0.01438927
11/20/14,0.00879871,0.00170306,0.00499582,0.04618604,0.04937346,0.05981687,0.01314492
11/21/14,0.00879850,0.00170306,0.00499582,0.04539118,0.04945422,0.05881218,0.01204384
11/24/14,0.00884637,0.00170306,0.00499582,0.04441817,0.04941922,0.05754766,0.01098341
11/25/14,0.00884615,0.00170306,0.00499582,0.04329551,0.04907514,0.05605486,0.01011657
11/26/14,0.00879744,0.00170306,0.00499582,0.04195723,0.04843955,0.05428322,0.00936675
11/28/14,0.00882127,0.00204382,0.00499582,0.04049511,0.04772350,0.05234313,0.00876892
12/1/14,0.00886913,0.00204382,0.00499582,0.03874355,0.04660085,0.05018241,0.00848630
12/2/14,0.00884467,0.00204382,0.00499582,0.03709050,0.04545474,0.04798865,0.00819918
12/3/14,0.00879596,0.00204382,0.00499582,0.03511915,0.04402695,0.04555445,0.00810751
12/4/14,0.00879575,0.00204382,0.00499582,0.03324824,0.04256554,0.04315397,0.00822225
12/5/14,0.00879554,0.00204382,0.00499582,0.03136966,0.04094530,0.04069820,0.00832240
12/8/14,0.00884339,0.00204382,0.00499582,0.02943149,0.03908988,0.03807444,0.00860037
12/9/14,0.00884318,0.00204382,0.00499582,0.02754356,0.03722500,0.03548780,0.00890946
12/10/14,0.00879448,0.00204382,0.00499582,0.02570104,0.03519074,0.03273979,0.00943494
12/11/14,0.00879427,0.00204382,0.00499582,0.02404416,0.03315749,0.03016317,0.00982937
12/12/14,0.00879406,0.00204382,0.00499582,0.02241652,0.03102563,0.02751489,0.01034705
12/15/14,0.00884190,0.00204382,0.00499582,0.02104262,0.02909877,0.02519140,0.01069659
12/16/14,0.00884169,0.00204382,0.00499582,0.01984683,0.02711235,0.02292336,0.01102172
12/17/14,0.00879300,0.00204382,0.00499582,0.01880451,0.02539648,0.02089338,0.01142207
12/18/14,0.00879279,0.00204382,0.00499582,0.01804375,0.02378441,0.01910096,0.01174954
12/19/14,0.00879258,0.00204382,0.00499582,0.01725097,0.02214722,0.01737889,0.01215306
12/22/14,0.00884042,0.00204382,0.00499582,0.01667732,0.02063867,0.01586403,0.01245713
12/23/14,0.00884020,0.00204382,0.00499582,0.01605375,0.01908527,0.01438927,0.01283971
