Date,Inflation 1yr,Total Jobs 30d,GNP 90d,XLK 30d,SPY 30d,XLY 30d,XLY next 30d
5/16/13,0.00901560,0.00092933,0.00502000,0.04046397,0.03703605,0.04606350,0.00405496
5/17/13,0.00896621,0.00092933,0.00502000,0.04069167,0.03681225,0.04518077,0.00423669
5/20/13,0.00901472,0.00092933,0.00502000,0.04053259,0.03617578,0.04379672,0.00500442
5/21/13,0.00901450,0.00092933,0.00502000,0.03998213,0.03534081,0.04228236,0.00606073
5/22/13,0.00901428,0.00092933,0.00502000,0.03894278,0.03405098,0.04030751,0.00758497
5/23/13,0.00901406,0.00092933,0.00502000,0.03762003,0.03258806,0.03822776,0.00937307
5/24/13,0.00896468,0.00092933,0.00502000,0.03589368,0.03084240,0.03584083,0.01148332
5/28/13,0.00903754,0.00000000,0.00502000,0.03393243,0.02895707,0.03343789,0.01376821
5/29/13,0.00903732,0.00000000,0.00502000,0.03157429,0.02678742,0.03076735,0.01633111
5/30/13,0.00903710,0.00181022,0.00502000,0.02912759,0.02463177,0.02812995,0.01897738
5/31/13,0.00903688,0.00181022,0.00502000,0.02640692,0.02220642,0.02537491,0.02175300
6/3/13,0.00901164,0.00181022,0.00502000,0.02354744,0.01975367,0.02261895,0.02457821
6/4/13,0.00901142,0.00181022,0.00502000,0.02066107,0.01730518,0.01998598,0.02727077
6/5/13,0.00901120,0.00181022,0.00502000,0.01773252,0.01479487,0.01738262,0.02997337
6/6/13,0.00901098,0.00181022,0.00502000,0.01487142,0.01239643,0.01497161,0.03249055
6/7/13,0.00896162,0.00181022,0.00502000,0.01203196,0.01006085,0.01279008,0.03487352
6/10/13,0.00901011,0.00181022,0.00502000,0.00941796,0.00787903,0.01078335,0.03702593
6/11/13,0.00900989,0.00181022,0.00502000,0.00680058,0.00576499,0.00903036,0.03887894
6/12/13,0.00900967,0.00181022,0.00502000,0.00436303,0.00379501,0.00749456,0.04050499
6/13/13,0.00900945,0.00181022,0.00502000,0.00208699,0.00202151,0.00630220,0.04182821
6/14/13,0.00896009,0.00181022,0.00502000,-0.00012681,0.00033050,0.00529733,0.04286796
6/17/13,0.00900857,0.00181022,0.00502000,-0.00220899,-0.00115520,0.00458687,0.04367762
6/18/13,0.00900835,0.00181022,0.00502000,-0.00413896,-0.00241842,0.00414423,0.04413735
6/19/13,0.00900813,0.00181022,0.00502000,-0.00580229,-0.00339710,0.00405496,0.04425895
6/20/13,0.00900791,0.00181022,0.00502000,-0.00728624,-0.00412797,0.00423669,0.04403026
6/21/13,0.00895857,0.00181022,0.00502000,-0.00826985,-0.00430450,0.00500442,0.04334853
6/24/13,0.00900704,0.00181022,0.00502000,-0.00902092,-0.00421272,0.00606073,0.04226719
6/25/13,0.00900682,0.00181022,0.00502000,-0.00927917,-0.00365848,0.00758497,0.04085273
6/26/13,0.00900660,0.00181022,0.00502000,-0.00931469,-0.00283224,0.00937307,0.03912579
6/27/13,0.00900638,0.00000000,0.00502000,-0.00895652,-0.00165202,0.01148332,0.03702551
6/28/13,0.00895704,0.00223499,0.00502000,-0.00839048,-0.00028633,0.01376821,0.03474054
7/1/13,0.00900550,0.00223499,0.01284066,-0.00742975,0.00148152,0.01633111,0.03213287
7/2/13,0.00900528,0.00223499,0.01284066,-0.00627678,0.00335736,0.01897738,0.02928172
7/3/13,0.00900506,0.00223499,0.01284066,-0.00487832,0.00548044,0.02175300,0.02628304
7/5/13,0.00902918,0.00223499,0.01284066,-0.00333057,0.00775800,0.02457821,0.02314232
7/8/13,0.00902852,0.00223499,0.01284066,-0.00167879,0.01004668,0.02727077,0.02006911
7/9/13,0.00902830,0.00223499,0.01284066,0.00014917,0.01245134,0.02997337,0.01691792
7/10/13,0.00900353,0.00223499,0.01284066,0.00189227,0.01479277,0.03249055,0.01384303
7/11/13,0.00900331,0.00223499,0.01284066,0.00381220,0.01717032,0.03487352,0.01087837
7/12/13,0.00895399,0.00223499,0.01284066,0.00561296,0.01940276,0.03702593,0.00806717
7/15/13,0.00900243,0.00223499,0.01284066,0.00739346,0.02155114,0.03887894,0.00548063
7/16/13,0.00900221,0.00223499,0.01284066,0.00905588,0.02355829,0.04050499,0.00322331
7/17/13,0.00900200,0.00223499,0.01284066,0.01066483,0.02540721,0.04182821,0.00120000
7/18/13,0.00900178,0.00223499,0.01284066,0.01224220,0.02708586,0.04286796,-0.00049211
7/19/13,0.00895246,0.00223499,0.01284066,0.01374347,0.02862158,0.04367762,-0.00201585
7/22/13,0.00900090,0.00223499,0.01284066,0.01524627,0.02987500,0.04413735,-0.00318161
7/23/13,0.00900068,0.00223499,0.01284066,0.01659464,0.03083959,0.04425895,-0.00415516
7/24/13,0.00900046,0.00223499,0.01284066,0.01787195,0.03152676,0.04403026,-0.00471983
7/25/13,0.00900024,0.00223499,0.01284066,0.01881728,0.03177388,0.04334853,-0.00502796
7/26/13,0.00895094,0.00223499,0.01284066,0.01959981,0.03166410,0.04226719,-0.00498871
7/29/13,0.00899937,0.00000000,0.01284066,0.02011653,0.03124641,0.04085273,-0.00460072
7/30/13,0.00899915,0.00144291,0.01284066,0.02046661,0.03050935,0.03912579,-0.00398823
7/31/13,0.00899893,0.00144291,0.01284066,0.02046110,0.02937092,0.03702551,-0.00304049
8/1/13,0.00899871,0.00144291,0.01284066,0.02030632,0.02803258,0.03474054,-0.00171665
8/2/13,0.00894942,0.00144291,0.01284066,0.01988744,0.02632664,0.03213287,-0.00022837
8/5/13,0.00899784,0.00144291,0.01284066,0.01925943,0.02435278,0.02928172,0.00151588
8/6/13,0.00899762,0.00144291,0.01284066,0.01842260,0.02216308,0.02628304,0.00342010
8/7/13,0.00899740,0.00144291,0.01284066,0.01743881,0.01981305,0.02314232,0.00555220
8/8/13,0.00899718,0.00144291,0.01284066,0.01643933,0.01740978,0.02006911,0.00770793
8/9/13,0.00894789,0.00144291,0.01284066,0.01523628,0.01488908,0.01691792,0.00993997
8/12/13,0.00899630,0.00144291,0.01284066,0.01407371,0.01236424,0.01384303,0.01218147
8/13/13,0.00899609,0.00144291,0.01284066,0.01283741,0.00984151,0.01087837,0.01442501
8/14/13,0.00899587,0.00144291,0.01284066,0.01166288,0.00741511,0.00806717,0.01650724
8/15/13,0.00899565,0.00144291,0.01284066,0.01045353,0.00506382,0.00548063,0.01849698
8/16/13,0.00894637,0.00144291,0.01284066,0.00946445,0.00297107,0.00322331,0.02023727
8/19/13,0.00899477,0.00144291,0.01284066,0.00850946,0.00100215,0.00120000,0.02185691
8/20/13,0.00899456,0.00144291,0.01284066,0.00762546,-0.00069108,-0.00049211,0.02318922
8/21/13,0.00899434,0.00144291,0.01284066,0.00678159,-0.00224469,-0.00201585,0.02453264
8/22/13,0.00899412,0.00144291,0.01284066,0.00594088,-0.00354023,-0.00318161,0.02566332
8/23/13,0.00894485,0.00144291,0.01284066,0.00518479,-0.00462614,-0.00415516,0.02671522
8/26/13,0.00899324,0.00144291,0.01284066,0.00453329,-0.00540920,-0.00471983,0.02759720
8/27/13,0.00899302,0.00000000,0.01284066,0.00394532,-0.00599954,-0.00502796,0.02827104
8/28/13,0.00899281,0.00000000,0.01284066,0.00353978,-0.00625617,-0.00498871,0.02885446
8/29/13,0.00899259,0.00000000,0.01284066,0.00337374,-0.00622120,-0.00460072,0.02922842
8/30/13,0.00894333,0.00169028,0.01284066,0.00326994,-0.00599216,-0.00398823,0.02941755
9/3/13,0.00901602,0.00169028,0.01284066,0.00334920,-0.00546344,-0.00304049,0.02962515
9/4/13,0.00901580,0.00169028,0.01284066,0.00367531,-0.00462699,-0.00171665,0.02964014
9/5/13,0.00901558,0.00169028,0.01284066,0.00410876,-0.00362489,-0.00022837,0.02957063
9/6/13,0.00901536,0.00169028,0.01284066,0.00457023,-0.00244165,0.00151588,0.02959517
9/9/13,0.00899018,0.00169028,0.01284066,0.00521114,-0.00108648,0.00342010,0.02968307
9/10/13,0.00898997,0.00169028,0.01284066,0.00591126,0.00044215,0.00555220,0.02973576
9/11/13,0.00898975,0.00169028,0.01284066,0.00659616,0.00198939,0.00770793,0.02992759
9/12/13,0.00898953,0.00169028,0.01284066,0.00736365,0.00361622,0.00993997,0.03008263
9/13/13,0.00894029,0.00169028,0.01284066,0.00815484,0.00528137,0.01218147,0.03038669
9/16/13,0.00898866,0.00169028,0.01284066,0.00905039,0.00700836,0.01442501,0.03069650
9/17/13,0.00898844,0.00169028,0.01284066,0.00982072,0.00860201,0.01650724,0.03118905
9/18/13,0.00898822,0.00169028,0.01284066,0.01070836,0.01019328,0.01849698,0.03169549
9/19/13,0.00898800,0.00169028,0.01284066,0.01143089,0.01157858,0.02023727,0.03239706
9/20/13,0.00893877,0.00169028,0.01284066,0.01210032,0.01289078,0.02185691,0.03303158
9/23/13,0.00898713,0.00169028,0.01284066,0.01274583,0.01400233,0.02318922,0.03376728
9/24/13,0.00898691,0.00169028,0.01284066,0.01338941,0.01508912,0.02453264,0.03448063
9/25/13,0.00898669,0.00169028,0.01284066,0.01401060,0.01607396,0.02566332,0.03514183
9/26/13,0.00898647,0.00169028,0.01284066,0.01473422,0.01702949,0.02671522,0.03584764
9/27/13,0.00893725,0.00374818,0.01284066,0.01535189,0.01786527,0.02759720,0.03645606
9/30/13,0.00898560,0.00205443,0.01284066,0.01595425,0.01860574,0.02827104,0.03713114
10/1/13,0.00898538,0.00205443,0.01480297,0.01657752,0.01929672,0.02885446,0.03774300
10/2/13,0.00898516,0.00205443,0.01480297,0.01713075,0.01987523,0.02922842,0.03829115
10/3/13,0.00898494,0.00205443,0.01480297,0.01761451,0.02033218,0.02941755,0.03886478
10/4/13,0.00893573,0.00205443,0.01480297,0.01814114,0.02081704,0.02962515,0.03933072
10/7/13,0.00898407,0.00205443,0.01480297,0.01875917,0.02123704,0.02964014,0.03955570
10/8/13,0.00898385,0.00205443,0.01480297,0.01922200,0.02160466,0.02957063,0.03975452
10/9/13,0.00898364,0.00205443,0.01480297,0.02000332,0.02211845,0.02959517,0.03979397
10/10/13,0.00898342,0.00205443,0.01480297,0.02081491,0.02270121,0.02968307,0.03963630
10/11/13,0.00893421,0.00205443,0.01480297,0.02170140,0.02326402,0.02973576,0.03937639
10/14/13,0.00898255,0.00205443,0.01480297,0.02271980,0.02393895,0.02992759,0.03883496
10/15/13,0.00898233,0.00205443,0.01480297,0.02371492,0.02457962,0.03008263,0.03826056
10/16/13,0.00898211,0.00205443,0.01480297,0.02484148,0.02534580,0.03038669,0.03744970
10/17/13,0.00898189,0.00205443,0.01480297,0.02582658,0.02606186,0.03069650,0.03665765
10/18/13,0.00893269,0.00205443,0.01480297,0.02699643,0.02691261,0.03118905,0.03571757
10/21/13,0.00898102,0.00205443,0.01480297,0.02807573,0.02774207,0.03169549,0.03482259
10/22/13,0.00898080,0.00205443,0.01480297,0.02920453,0.02871142,0.03239706,0.03385728
10/23/13,0.00898058,0.00205443,0.01480297,0.03030305,0.02963827,0.03303158,0.03285653
10/24/13,0.00898037,0.00205443,0.01480297,0.03141456,0.03060285,0.03376728,0.03191203
10/25/13,0.00893117,0.00000000,0.01480297,0.03245582,0.03153222,0.03448063,0.03092241
10/28/13,0.00897949,0.00000000,0.01480297,0.03348650,0.03240331,0.03514183,0.02995376
10/29/13,0.00897928,0.00000000,0.01480297,0.03440904,0.03321437,0.03584764,0.02897732
10/30/13,0.00897906,0.00147413,0.01480297,0.03520468,0.03392551,0.03645606,0.02803615
10/31/13,0.00897884,0.00147413,0.01480297,0.03603356,0.03461663,0.03713114,0.02718353
11/1/13,0.00888069,0.00147413,0.01480297,0.03674887,0.03523989,0.03774300,0.02633609
11/4/13,0.00892901,0.00147413,0.01480297,0.03740198,0.03574499,0.03829115,0.02562316
11/5/13,0.00892879,0.00147413,0.01480297,0.03792714,0.03622379,0.03886478,0.02491057
11/6/13,0.00887962,0.00147413,0.01480297,0.03847030,0.03660104,0.03933072,0.02412224
11/7/13,0.00887940,0.00147413,0.01480297,0.03861772,0.03667364,0.03955570,0.02354693
11/8/13,0.00887919,0.00147413,0.01480297,0.03872583,0.03669160,0.03975452,0.02297462
11/11/13,0.00892749,0.00147413,0.01480297,0.03861703,0.03652971,0.03979397,0.02244682
11/12/13,0.00892727,0.00147413,0.01480297,0.03825022,0.03614648,0.03963630,0.02204413
11/13/13,0.00887811,0.00147413,0.01480297,0.03782130,0.03566590,0.03937639,0.02163056
11/14/13,0.00887789,0.00147413,0.01480297,0.03710748,0.03493307,0.03883496,0.02141059
11/15/13,0.00887768,0.00147413,0.01480297,0.03638547,0.03421708,0.03826056,0.02108112
11/18/13,0.00892597,0.00147413,0.01480297,0.03545337,0.03329044,0.03744970,0.02071292
11/19/13,0.00892576,0.00147413,0.01480297,0.03459628,0.03238298,0.03665765,0.02026445
11/20/13,0.00887660,0.00147413,0.01480297,0.03373126,0.03136577,0.03571757,0.01969576
11/21/13,0.00887639,0.00147413,0.01480297,0.03288469,0.03037557,0.03482259,0.01894365
11/22/13,0.00887617,0.00147413,0.01480297,0.03206324,0.02933812,0.03385728,0.01810677
11/25/13,0.00889999,0.00147413,0.01480297,0.03129579,0.02827500,0.03285653,0.01707408
11/26/13,0.00885085,0.00147413,0.01480297,0.03056769,0.02723657,0.03191203,0.01587474
11/27/13,0.00885063,0.00000000,0.01480297,0.02992126,0.02622667,0.03092241,0.01459151
11/29/13,0.00887466,0.00166840,0.01480297,0.02928739,0.02521045,0.02995376,0.01312502
12/2/13,0.00892294,0.00166840,0.01480297,0.02865652,0.02424573,0.02897732,0.01153961
12/3/13,0.00892273,0.00166840,0.01480297,0.02810077,0.02329824,0.02803615,0.00986480
12/4/13,0.00887359,0.00166840,0.01480297,0.02756797,0.02246279,0.02718353,0.00799111
12/5/13,0.00887337,0.00166840,0.01480297,0.02705200,0.02160858,0.02633609,0.00609010
12/6/13,0.00887316,0.00166840,0.01480297,0.02652531,0.02086992,0.02562316,0.00411117
12/9/13,0.00892143,0.00166840,0.01480297,0.02611503,0.02017961,0.02491057,0.00201421
12/10/13,0.00892121,0.00166840,0.01480297,0.02561647,0.01944212,0.02412224,-0.00000050
12/11/13,0.00887208,0.00166840,0.01480297,0.02532330,0.01894606,0.02354693,-0.00209415
12/12/13,0.00887187,0.00166840,0.01480297,0.02517835,0.01854964,0.02297462,-0.00424815
12/13/13,0.00887165,0.00166840,0.01480297,0.02509174,0.01824167,0.02244682,-0.00636456
12/16/13,0.00891992,0.00166840,0.01480297,0.02521987,0.01812138,0.02204413,-0.00854184
12/17/13,0.00891970,0.00166840,0.01480297,0.02545405,0.01804965,0.02163056,-0.01062156
12/18/13,0.00887058,0.00166840,0.01480297,0.02585890,0.01821419,0.02141059,-0.01261622
12/19/13,0.00887036,0.00166840,0.01480297,0.02626547,0.01830439,0.02108112,-0.01448011
12/20/13,0.00887015,0.00166840,0.01480297,0.02662625,0.01840643,0.02071292,-0.01605030
12/23/13,0.00891840,0.00166840,0.01480297,0.02693197,0.01846939,0.02026445,-0.01725283
12/24/13,0.00891819,0.00166840,0.01480297,0.02708257,0.01846879,0.01969576,-0.01830366
12/26/13,0.00889331,0.00166840,0.01480297,0.02698957,0.01834842,0.01894365,-0.01880087
12/27/13,0.00886864,0.00166840,0.01480297,0.02680926,0.01817055,0.01810677,-0.01899874
12/30/13,0.00891689,0.00143770,0.01480297,0.02639320,0.01785374,0.01707408,-0.01880584
12/31/13,0.00891667,0.00143770,0.01480297,0.02585495,0.01742839,0.01587474,-0.01805814
1/2/14,0.00889180,0.00143770,0.00111637,0.02517095,0.01690824,0.01459151,-0.01701161
1/3/14,0.00886714,0.00143770,0.00111637,0.02435597,0.01627729,0.01312502,-0.01556749
1/6/14,0.00891538,0.00143770,0.00111637,0.02349229,0.01554287,0.01153961,-0.01380197
1/7/14,0.00891516,0.00143770,0.00111637,0.02255436,0.01475617,0.00986480,-0.01187498
1/8/14,0.00886606,0.00143770,0.00111637,0.02155015,0.01380177,0.00799111,-0.00963311
1/9/14,0.00886585,0.00143770,0.00111637,0.02055311,0.01284980,0.00609010,-0.00723852
1/10/14,0.00886564,0.00143770,0.00111637,0.01959246,0.01185276,0.00411117,-0.00475350
1/13/14,0.00891387,0.00143770,0.00111637,0.01855897,0.01072768,0.00201421,-0.00213550
1/14/14,0.00891365,0.00143770,0.00111637,0.01757640,0.00963323,-0.00000050,0.00063537
1/15/14,0.00886456,0.00143770,0.00111637,0.01647479,0.00840670,-0.00209415,0.00341935
1/16/14,0.00886435,0.00143770,0.00111637,0.01525178,0.00703402,-0.00424815,0.00630973
1/17/14,0.00886413,0.00143770,0.00111637,0.01388023,0.00559052,-0.00636456,0.00920175
1/21/14,0.00893657,0.00143770,0.00111637,0.01236163,0.00398279,-0.00854184,0.01206293
1/22/14,0.00893636,0.00143770,0.00111637,0.01077009,0.00240011,-0.01062156,0.01482245
1/23/14,0.00886284,0.00143770,0.00111637,0.00908646,0.00075599,-0.01261622,0.01735742
1/24/14,0.00886263,0.00143770,0.00111637,0.00744614,-0.00083161,-0.01448011,0.01965425
1/27/14,0.00891084,0.00143770,0.00111637,0.00601061,-0.00221630,-0.01605030,0.02177382
1/28/14,0.00891063,0.00143770,0.00111637,0.00480138,-0.00337274,-0.01725283,0.02340949
1/29/14,0.00886156,0.00000000,0.00111637,0.00372115,-0.00441376,-0.01830366,0.02487123
1/30/14,0.00886134,0.00204601,0.00111637,0.00310607,-0.00506532,-0.01880087,0.02578552
1/31/14,0.00886113,0.00204601,0.00111637,0.00270162,-0.00549561,-0.01899874,0.02613525
2/3/14,0.00890933,0.00204601,0.00111637,0.00258955,-0.00564926,-0.01880584,0.02609440
2/4/14,0.00890912,0.00204601,0.00111637,0.00282202,-0.00539770,-0.01805814,0.02548064
2/5/14,0.00886006,0.00204601,0.00111637,0.00325391,-0.00491018,-0.01701161,0.02434335
2/6/14,0.00885984,0.00204601,0.00111637,0.00396349,-0.00413886,-0.01556749,0.02290021
2/7/14,0.00885963,0.00204601,0.00111637,0.00486218,-0.00310267,-0.01380197,0.02109456
2/10/14,0.00890782,0.00204601,0.00111637,0.00576603,-0.00197780,-0.01187498,0.01906119
2/11/14,0.00890761,0.00204601,0.00111637,0.00681232,-0.00061546,-0.00963311,0.01681171
2/12/14,0.00885855,0.00204601,0.00111637,0.00789126,0.00085579,-0.00723852,0.01435683
2/13/14,0.00885834,0.00204601,0.00111637,0.00890917,0.00236609,-0.00475350,0.01172069
2/14/14,0.00885813,0.00204601,0.00111637,0.00994079,0.00398485,-0.00213550,0.00904619
2/18/14,0.00893052,0.00204601,0.00111637,0.01106445,0.00574834,0.00063537,0.00617799
2/19/14,0.00893030,0.00204601,0.00111637,0.01219746,0.00753713,0.00341935,0.00331999
2/20/14,0.00885684,0.00204601,0.00111637,0.01349225,0.00949593,0.00630973,0.00039582
2/21/14,0.00885662,0.00204601,0.00111637,0.01486906,0.01153171,0.00920175,-0.00247375
2/24/14,0.00890481,0.00204601,0.00111637,0.01631672,0.01364861,0.01206293,-0.00526067
2/25/14,0.00890459,0.00204601,0.00111637,0.01781333,0.01574951,0.01482245,-0.00791587
2/26/14,0.00885555,0.00204601,0.00111637,0.01924430,0.01776387,0.01735742,-0.01046626
2/27/14,0.00885534,0.00369703,0.00111637,0.02064040,0.01970153,0.01965425,-0.01284677
2/28/14,0.00885512,0.00164765,0.00111637,0.02192415,0.02152879,0.02177382,-0.01516526
3/3/14,0.00890330,0.00164765,0.00111637,0.02282899,0.02304726,0.02340949,-0.01733704
3/4/14,0.00890308,0.00164765,0.00111637,0.02373006,0.02450988,0.02487123,-0.01930586
3/5/14,0.00885405,0.00164765,0.00111637,0.02422569,0.02558776,0.02578552,-0.02107580
3/6/14,0.00885384,0.00164765,0.00111637,0.02443347,0.02630194,0.02613525,-0.02245553
3/7/14,0.00885363,0.00164765,0.00111637,0.02438578,0.02674645,0.02609440,-0.02342669
3/10/14,0.00890179,0.00164765,0.00111637,0.02404212,0.02681972,0.02548064,-0.02419373
3/11/14,0.00890158,0.00164765,0.00111637,0.02333792,0.02648678,0.02434335,-0.02458372
3/12/14,0.00885255,0.00164765,0.00111637,0.02256374,0.02598593,0.02290021,-0.02468790
3/13/14,0.00885234,0.00164765,0.00111637,0.02157941,0.02523139,0.02109456,-0.02456461
3/14/14,0.00885213,0.00164765,0.00111637,0.02053569,0.02434766,0.01906119,-0.02417084
3/17/14,0.00890028,0.00164765,0.00111637,0.01948707,0.02336051,0.01681171,-0.02365514
3/18/14,0.00890007,0.00164765,0.00111637,0.01841543,0.02227257,0.01435683,-0.02294569
3/19/14,0.00885106,0.00164765,0.00111637,0.01730725,0.02110429,0.01172069,-0.02203104
3/20/14,0.00885084,0.00164765,0.00111637,0.01624123,0.01994256,0.00904619,-0.02105851
3/21/14,0.00885063,0.00164765,0.00111637,0.01501975,0.01864352,0.00617799,-0.01986152
3/24/14,0.00889878,0.00164765,0.00111637,0.01384548,0.01733421,0.00331999,-0.01864847
3/25/14,0.00889856,0.00164765,0.00111637,0.01256230,0.01598404,0.00039582,-0.01728815
3/26/14,0.00884956,0.00164765,0.00111637,0.01126728,0.01462608,-0.00247375,-0.01587956
3/27/14,0.00884934,0.00000000,0.00111637,0.00995470,0.01325449,-0.00526067,-0.01439874
3/28/14,0.00884913,0.00183902,0.00111637,0.00866452,0.01190797,-0.00791587,-0.01289202
3/31/14,0.00889727,0.00183902,0.00111637,0.00736729,0.01060826,-0.01046626,-0.01128489
4/1/14,0.00882389,0.00183902,0.01727215,0.00615893,0.00933715,-0.01284677,-0.00948928
4/2/14,0.00882367,0.00183902,0.01727215,0.00489455,0.00806087,-0.01516526,-0.00758268
4/3/14,0.00882346,0.00183902,0.01727215,0.00377017,0.00687207,-0.01733704,-0.00553055
4/4/14,0.00882325,0.00183902,0.01613777,0.00268024,0.00576657,-0.01930586,-0.00344426
4/7/14,0.00887138,0.00183902,0.01613777,0.00176199,0.00475975,-0.02107580,-0.00131149
4/8/14,0.00882239,0.00183902,0.01613777,0.00095903,0.00397482,-0.02245553,0.00082616
4/9/14,0.00882218,0.00183902,0.01613777,0.00050513,0.00350068,-0.02342669,0.00281590
4/10/14,0.00882197,0.00183902,0.01613777,0.00003532,0.00312439,-0.02419373,0.00472148
4/11/14,0.00882175,0.00183902,0.01613777,-0.00012632,0.00302100,-0.02458372,0.00658370
4/14/14,0.00886988,0.00183902,0.01613777,-0.00018151,0.00306135,-0.02468790,0.00839457
4/15/14,0.00882090,0.00183902,0.01613777,-0.00015658,0.00322269,-0.02456461,0.01019190
4/16/14,0.00882069,0.00183902,0.01613777,0.00000407,0.00350180,-0.02417084,0.01189615
4/17/14,0.00882047,0.00183902,0.01613777,0.00014704,0.00377647,-0.02365514,0.01365138
4/21/14,0.00889276,0.00183902,0.01613777,0.00040668,0.00413142,-0.02294569,0.01536037
4/22/14,0.00889254,0.00183902,0.01613777,0.00078891,0.00454116,-0.02203104,0.01702819
4/23/14,0.00884357,0.00183902,0.01613777,0.00117965,0.00494120,-0.02105851,0.01868143
4/24/14,0.00884336,0.00183902,0.01613777,0.00184195,0.00544240,-0.01986152,0.02018377
4/25/14,0.00884314,0.00183902,0.01613777,0.00252601,0.00594202,-0.01864847,0.02164760
4/28/14,0.00889125,0.00000000,0.01613777,0.00338068,0.00651546,-0.01728815,0.02303831
4/29/14,0.00889104,0.00284487,0.01613777,0.00428328,0.00708427,-0.01587956,0.02433927
4/30/14,0.00884208,0.00284487,0.01613777,0.00529697,0.00768239,-0.01439874,0.02559622
5/1/14,0.00884186,0.00284487,0.01613777,0.00633117,0.00831462,-0.01289202,0.02672335
5/2/14,0.00884165,0.00284487,0.01613777,0.00750878,0.00899514,-0.01128489,0.02769866
5/5/14,0.00888975,0.00284487,0.01613777,0.00884216,0.00982506,-0.00948928,0.02850556
5/6/14,0.00888953,0.00284487,0.01613777,0.01027537,0.01070626,-0.00758268,0.02901606
5/7/14,0.00884058,0.00284487,0.01613777,0.01178255,0.01170186,-0.00553055,0.02938196
5/8/14,0.00884037,0.00284487,0.01613777,0.01341402,0.01268809,-0.00344426,0.02964537
5/9/14,0.00884015,0.00284487,0.01613777,0.01500774,0.01367867,-0.00131149,0.02979333
5/12/14,0.00888825,0.00284487,0.01613777,0.01671376,0.01468678,0.00082616,0.02989769
5/13/14,0.00888803,0.00284487,0.01613777,0.01828668,0.01555084,0.00281590,0.02986807
5/14/14,0.00883909,0.00284487,0.01613777,0.01980649,0.01633737,0.00472148,0.02984735
5/15/14,0.00883887,0.00284487,0.01613777,0.02129059,0.01705310,0.00658370,0.02973255
5/16/14,0.00883866,0.00284487,0.01613777,0.02277727,0.01777683,0.00839457,0.02951066
5/19/14,0.00888674,0.00284487,0.01613777,0.02425068,0.01852710,0.01019190,0.02913453
5/20/14,0.00888653,0.00284487,0.01613777,0.02565052,0.01924087,0.01189615,0.02873225
5/21/14,0.00883759,0.00284487,0.01613777,0.02711279,0.02005194,0.01365138,0.02814735
5/22/14,0.00883738,0.00284487,0.01613777,0.02847560,0.02085700,0.01536037,0.02757625
5/23/14,0.00883716,0.00284487,0.01613777,0.02974295,0.02168847,0.01702819,0.02689192
5/27/14,0.00890939,0.00284487,0.01613777,0.03095539,0.02253835,0.01868143,0.02616873
5/28/14,0.00890917,0.00000000,0.01613777,0.03196610,0.02331173,0.02018377,0.02529805
5/29/14,0.00883588,0.00000000,0.01613777,0.03287413,0.02409101,0.02164760,0.02446547
5/30/14,0.00883567,0.00193040,0.01613777,0.03367236,0.02484597,0.02303831,0.02350267
6/2/14,0.00888374,0.00193040,0.01613777,0.03441509,0.02557535,0.02433927,0.02242997
6/3/14,0.00888352,0.00193040,0.01613777,0.03505575,0.02629741,0.02559622,0.02127088
6/4/14,0.00883461,0.00193040,0.01613777,0.03563466,0.02694210,0.02672335,0.01997368
6/5/14,0.00883439,0.00193040,0.01613777,0.03607500,0.02751945,0.02769866,0.01881910
6/6/14,0.00883418,0.00193040,0.01613777,0.03636612,0.02796566,0.02850556,0.01753545
6/9/14,0.00888224,0.00193040,0.01613777,0.03644551,0.02826531,0.02901606,0.01634171
6/10/14,0.00888202,0.00193040,0.01613777,0.03641187,0.02846038,0.02938196,0.01516613
6/11/14,0.00883311,0.00193040,0.01613777,0.03630271,0.02860222,0.02964537,0.01394733
6/12/14,0.00883290,0.00193040,0.01613777,0.03605130,0.02867536,0.02979333,0.01282280
6/13/14,0.00883269,0.00193040,0.01613777,0.03584127,0.02876528,0.02989769,0.01147616
6/16/14,0.00888074,0.00193040,0.01613777,0.03552310,0.02875043,0.02986807,0.01035126
6/17/14,0.00888052,0.00193040,0.01613777,0.03518680,0.02876799,0.02984735,0.00918072
6/18/14,0.00883162,0.00193040,0.01613777,0.03487747,0.02871106,0.02973255,0.00806614
6/19/14,0.00883141,0.00193040,0.01613777,0.03453411,0.02857593,0.02951066,0.00698608
6/20/14,0.00883119,0.00193040,0.01613777,0.03406969,0.02829101,0.02913453,0.00601903
6/23/14,0.00887924,0.00193040,0.01613777,0.03367585,0.02794777,0.02873225,0.00502007
6/24/14,0.00887902,0.00193040,0.01613777,0.03321289,0.02744573,0.02814735,0.00419260
6/25/14,0.00883013,0.00193040,0.01613777,0.03281437,0.02692679,0.02757625,0.00335398
6/26/14,0.00882992,0.00193040,0.01613777,0.03245612,0.02629619,0.02689192,0.00272979
6/27/14,0.00882970,0.00201737,0.01613777,0.03214488,0.02562886,0.02616873,0.00212194
6/30/14,0.00887774,0.00201737,0.01613777,0.03181443,0.02482292,0.02529805,0.00176605
7/1/14,0.00887752,0.00201737,0.03446045,0.03156758,0.02402122,0.02446547,0.00167656
7/2/14,0.00882864,0.00201737,0.01803169,0.03124718,0.02309846,0.02350267,0.00177281
7/3/14,0.00882843,0.00201737,0.01803169,0.03084083,0.02204468,0.02242997,0.00214156
