Date,Total Jobs 30d,XLF 30d,VNQ 30d,GDP 1yr,Inflation 1yr,XLI 30d,XLI next 30d
8/1/13,0.00144291,0.02968917,-0.00454220,0.03319428,0.00899871,0.03675478,0.00793796
8/2/13,0.00144291,0.02694387,-0.00851007,0.03319428,0.00894942,0.03540533,0.00918381
8/5/13,0.00144291,0.02388062,-0.01271426,0.03319428,0.00899784,0.03373831,0.01059093
8/6/13,0.00144291,0.02061918,-0.01694028,0.03319428,0.00899762,0.03182420,0.01220889
8/7/13,0.00144291,0.01723422,-0.02120011,0.03319428,0.00899740,0.02969009,0.01400759
8/8/13,0.00144291,0.01378945,-0.02548811,0.03319428,0.00899718,0.02754643,0.01576030
8/9/13,0.00144291,0.01025824,-0.02971599,0.03319428,0.00894789,0.02524606,0.01758412
8/12/13,0.00144291,0.00674268,-0.03382189,0.03319428,0.00899630,0.02294496,0.01939989
8/13/13,0.00144291,0.00326868,-0.03783068,0.03319428,0.00899609,0.02064669,0.02124212
8/14/13,0.00144291,-0.00010595,-0.04141420,0.03319428,0.00899587,0.01841662,0.02288631
8/15/13,0.00144291,-0.00337989,-0.04467810,0.03319428,0.00899565,0.01619660,0.02450735
8/16/13,0.00144291,-0.00635402,-0.04733084,0.03319428,0.00894637,0.01423842,0.02589988
8/19/13,0.00144291,-0.00907373,-0.04955932,0.03319428,0.00899477,0.01235990,0.02712684
8/20/13,0.00144291,-0.01149644,-0.05113821,0.03319428,0.00899456,0.01074990,0.02811745
8/21/13,0.00144291,-0.01372119,-0.05223508,0.03319428,0.00899434,0.00925138,0.02906022
8/22/13,0.00144291,-0.01555366,-0.05277586,0.03319428,0.00899412,0.00809270,0.02980458
8/23/13,0.00144291,-0.01708381,-0.05273657,0.03319428,0.00894485,0.00707047,0.03046010
8/26/13,0.00144291,-0.01828528,-0.05217635,0.03319428,0.00899324,0.00638986,0.03095460
8/27/13,0.00000000,-0.01915447,-0.05111135,0.03319428,0.00899302,0.00590216,0.03129034
8/28/13,0.00000000,-0.01962290,-0.04963732,0.03319428,0.00899281,0.00573376,0.03154082
8/29/13,0.00000000,-0.01969368,-0.04757869,0.03319428,0.00899259,0.00588756,0.03162963
8/30/13,0.00169028,-0.01956045,-0.04522585,0.03319428,0.00894333,0.00623170,0.03157499
9/3/13,0.00169028,-0.01895618,-0.04253688,0.03319428,0.00901602,0.00693165,0.03148904
9/4/13,0.00169028,-0.01802299,-0.03937115,0.03319428,0.00901580,0.00793796,0.03134555
9/5/13,0.00169028,-0.01686873,-0.03600560,0.03319428,0.00901558,0.00918381,0.03111579
9/6/13,0.00169028,-0.01546246,-0.03238777,0.03319428,0.00901536,0.01059093,0.03103172
9/9/13,0.00169028,-0.01382171,-0.02849731,0.03319428,0.00899018,0.01220889,0.03106547
9/10/13,0.00169028,-0.01203554,-0.02445278,0.03319428,0.00898997,0.01400759,0.03107853
9/11/13,0.00169028,-0.01021585,-0.02018582,0.03319428,0.00898975,0.01576030,0.03123261
9/12/13,0.00169028,-0.00831689,-0.01584462,0.03319428,0.00898953,0.01758412,0.03140232
9/13/13,0.00169028,-0.00633852,-0.01145877,0.03319428,0.00894029,0.01939989,0.03177051
9/16/13,0.00169028,-0.00424020,-0.00690896,0.03319428,0.00898866,0.02124212,0.03220173
9/17/13,0.00169028,-0.00227961,-0.00262255,0.03319428,0.00898844,0.02288631,0.03283004
9/18/13,0.00169028,-0.00035659,0.00153690,0.03319428,0.00898822,0.02450735,0.03355007
9/19/13,0.00169028,0.00145326,0.00525011,0.03319428,0.00898800,0.02589988,0.03444137
9/20/13,0.00169028,0.00317550,0.00872439,0.03319428,0.00893877,0.02712684,0.03539932
9/23/13,0.00169028,0.00468089,0.01184078,0.03319428,0.00898713,0.02811745,0.03641530
9/24/13,0.00169028,0.00620167,0.01466529,0.03319428,0.00898691,0.02906022,0.03746036
9/25/13,0.00169028,0.00772143,0.01736547,0.03319428,0.00898669,0.02980458,0.03850211
9/26/13,0.00169028,0.00906783,0.01983103,0.03319428,0.00898647,0.03046010,0.03952666
9/27/13,0.00374818,0.01039796,0.02214333,0.03319428,0.00893725,0.03095460,0.04052868
9/30/13,0.00205443,0.01155311,0.02414459,0.03319428,0.00898560,0.03129034,0.04151462
10/1/13,0.00205443,0.01264828,0.02606065,0.03319428,0.00898538,0.03154082,0.04244717
10/2/13,0.00205443,0.01356404,0.02771127,0.03319428,0.00898516,0.03162963,0.04326323
10/3/13,0.00205443,0.01435984,0.02906873,0.03319428,0.00898494,0.03157499,0.04403282
10/4/13,0.00205443,0.01504956,0.03023612,0.03319428,0.00893573,0.03148904,0.04465319
10/7/13,0.00205443,0.01564522,0.03124517,0.03319428,0.00898407,0.03134555,0.04495320
10/8/13,0.00205443,0.01613657,0.03200838,0.03319428,0.00898385,0.03111579,0.04513742
10/9/13,0.00205443,0.01680070,0.03263867,0.03319428,0.00898364,0.03103172,0.04513863
10/10/13,0.00205443,0.01748041,0.03315542,0.03319428,0.00898342,0.03106547,0.04488859
10/11/13,0.00205443,0.01808925,0.03344956,0.03319428,0.00893421,0.03107853,0.04450771
10/14/13,0.00205443,0.01881186,0.03354563,0.03319428,0.00898255,0.03123261,0.04385898
10/15/13,0.00205443,0.01937324,0.03339705,0.03319428,0.00898233,0.03140232,0.04312695
10/16/13,0.00205443,0.02007864,0.03309897,0.03319428,0.00898211,0.03177051,0.04220121
10/17/13,0.00205443,0.02069454,0.03252990,0.03319428,0.00898189,0.03220173,0.04118935
10/18/13,0.00205443,0.02125387,0.03190131,0.03319428,0.00893269,0.03283004,0.04003085
10/21/13,0.00205443,0.02191422,0.03107073,0.03319428,0.00898102,0.03355007,0.03886020
10/22/13,0.00205443,0.02261681,0.03025522,0.03319428,0.00898080,0.03444137,0.03767336
10/23/13,0.00205443,0.02324505,0.02920697,0.03319428,0.00898058,0.03539932,0.03644678
10/24/13,0.00205443,0.02390065,0.02788523,0.03319428,0.00898037,0.03641530,0.03521640
10/25/13,0.00000000,0.02452629,0.02638522,0.03319428,0.00893117,0.03746036,0.03407502
10/28/13,0.00000000,0.02501767,0.02457593,0.03319428,0.00897949,0.03850211,0.03284280
10/29/13,0.00000000,0.02552160,0.02248026,0.03319428,0.00897928,0.03952666,0.03172423
10/30/13,0.00147413,0.02593559,0.02009969,0.03319428,0.00897906,0.04052868,0.03062194
10/31/13,0.00147413,0.02630658,0.01756992,0.03319428,0.00897884,0.04151462,0.02969186
11/1/13,0.00147413,0.02676126,0.01487817,0.03319428,0.00888069,0.04244717,0.02877928
11/4/13,0.00147413,0.02714499,0.01197541,0.03319428,0.00892901,0.04326323,0.02809353
11/5/13,0.00147413,0.02759806,0.00887950,0.03319428,0.00892879,0.04403282,0.02746311
11/6/13,0.00147413,0.02802043,0.00579740,0.03319428,0.00887962,0.04465319,0.02689684
11/7/13,0.00147413,0.02825184,0.00251558,0.03319428,0.00887940,0.04495320,0.02657845
11/8/13,0.00147413,0.02841131,-0.00087428,0.03319428,0.00887919,0.04513742,0.02644367
11/11/13,0.00147413,0.02852278,-0.00418811,0.03319428,0.00892749,0.04513863,0.02643485
11/12/13,0.00147413,0.02841498,-0.00756314,0.03319428,0.00892727,0.04488859,0.02659596
11/13/13,0.00147413,0.02834928,-0.01090602,0.03319428,0.00887811,0.04450771,0.02685144
11/14/13,0.00147413,0.02811093,-0.01421331,0.03319428,0.00887789,0.04385898,0.02727940
11/15/13,0.00147413,0.02802911,-0.01733403,0.03319428,0.00887768,0.04312695,0.02768265
11/18/13,0.00147413,0.02786275,-0.02039335,0.03319428,0.00892597,0.04220121,0.02802255
11/19/13,0.00147413,0.02769487,-0.02318466,0.03319428,0.00892576,0.04118935,0.02831237
11/20/13,0.00147413,0.02754291,-0.02587909,0.03319428,0.00887660,0.04003085,0.02848014
11/21/13,0.00147413,0.02746147,-0.02823662,0.03319428,0.00887639,0.03886020,0.02847510
11/22/13,0.00147413,0.02726689,-0.03038921,0.03319428,0.00887617,0.03767336,0.02834322
11/25/13,0.00147413,0.02710254,-0.03220612,0.03319428,0.00889999,0.03644678,0.02799007
11/26/13,0.00147413,0.02691012,-0.03366214,0.03319428,0.00885085,0.03521640,0.02750135
11/27/13,0.00000000,0.02673099,-0.03474331,0.03319428,0.00885063,0.03407502,0.02681349
11/29/13,0.00166840,0.02647072,-0.03551611,0.03319428,0.00887466,0.03284280,0.02600630
12/2/13,0.00166840,0.02633564,-0.03591953,0.03319428,0.00892294,0.03172423,0.02497859
12/3/13,0.00166840,0.02605985,-0.03598616,0.03319428,0.00892273,0.03062194,0.02388769
12/4/13,0.00166840,0.02592639,-0.03568288,0.03319428,0.00887359,0.02969186,0.02244591
12/5/13,0.00166840,0.02569286,-0.03511969,0.03319428,0.00887337,0.02877928,0.02101861
12/6/13,0.00166840,0.02552915,-0.03431523,0.03319428,0.00887316,0.02809353,0.01941670
12/9/13,0.00166840,0.02525522,-0.03316355,0.03319428,0.00892143,0.02746311,0.01763336
12/10/13,0.00166840,0.02502420,-0.03186761,0.03319428,0.00892121,0.02689684,0.01578711
12/11/13,0.00166840,0.02486409,-0.03034709,0.03319428,0.00887208,0.02657845,0.01374642
12/12/13,0.00166840,0.02487222,-0.02852542,0.03319428,0.00887187,0.02644367,0.01148392
12/13/13,0.00166840,0.02482608,-0.02653656,0.03319428,0.00887165,0.02643485,0.00910664
12/16/13,0.00166840,0.02493454,-0.02436731,0.03319428,0.00891992,0.02659596,0.00656080
12/17/13,0.00166840,0.02494703,-0.02201202,0.03319428,0.00891970,0.02685144,0.00401973
12/18/13,0.00166840,0.02519637,-0.01938851,0.03319428,0.00887058,0.02727940,0.00145544
12/19/13,0.00166840,0.02522565,-0.01678296,0.03319428,0.00887036,0.02768265,-0.00104988
12/20/13,0.00166840,0.02520122,-0.01403045,0.03319428,0.00887015,0.02802255,-0.00326438
12/23/13,0.00166840,0.02505114,-0.01132618,0.03319428,0.00891840,0.02831237,-0.00522189
12/24/13,0.00166840,0.02487172,-0.00852956,0.03319428,0.00891819,0.02848014,-0.00699004
12/26/13,0.00166840,0.02448592,-0.00585848,0.03319428,0.00889331,0.02847510,-0.00833719
12/27/13,0.00166840,0.02412663,-0.00314804,0.03319428,0.00886864,0.02834322,-0.00937230
12/30/13,0.00143770,0.02356413,-0.00053209,0.03319428,0.00891689,0.02799007,-0.01006434
12/31/13,0.00143770,0.02297774,0.00197798,0.03319428,0.00891667,0.02750135,-0.01030382
1/2/14,0.00143770,0.02225243,0.00445719,0.07875790,0.00889180,0.02681349,-0.01021849
1/3/14,0.00143770,0.02140699,0.00679891,0.04409977,0.00886714,0.02600630,-0.00983516
1/6/14,0.00143770,0.02047714,0.00905601,0.04409977,0.00891538,0.02497859,-0.00906118
1/7/14,0.00143770,0.01941121,0.01123855,0.04409977,0.00891516,0.02388769,-0.00821581
1/8/14,0.00143770,0.01812891,0.01331728,0.04409977,0.00886606,0.02244591,-0.00701604
1/9/14,0.00143770,0.01686052,0.01531226,0.04409977,0.00886585,0.02101861,-0.00565749
1/10/14,0.00143770,0.01540274,0.01734731,0.04409977,0.00886564,0.01941670,-0.00423024
1/13/14,0.00143770,0.01389311,0.01926653,0.04409977,0.00891387,0.01763336,-0.00262804
1/14/14,0.00143770,0.01226388,0.02110849,0.04409977,0.00891365,0.01578711,-0.00080585
1/15/14,0.00143770,0.01052910,0.02286020,0.04409977,0.00886456,0.01374642,0.00111074
1/16/14,0.00143770,0.00852695,0.02446375,0.04409977,0.00886435,0.01148392,0.00325658
1/17/14,0.00143770,0.00647246,0.02587462,0.04409977,0.00886413,0.00910664,0.00553859
1/21/14,0.00143770,0.00420440,0.02717917,0.04409977,0.00893657,0.00656080,0.00792119
1/22/14,0.00143770,0.00197938,0.02837480,0.04409977,0.00893636,0.00401973,0.01030111
1/23/14,0.00143770,-0.00036424,0.02936760,0.04409977,0.00886284,0.00145544,0.01258719
1/24/14,0.00143770,-0.00259655,0.03036298,0.04409977,0.00886263,-0.00104988,0.01484191
1/27/14,0.00143770,-0.00467621,0.03127362,0.04409977,0.00891084,-0.00326438,0.01696471
1/28/14,0.00143770,-0.00648434,0.03231541,0.04409977,0.00891063,-0.00522189,0.01879087
1/29/14,0.00000000,-0.00824459,0.03323047,0.04409977,0.00886156,-0.00699004,0.02057229
1/30/14,0.00204601,-0.00956361,0.03431128,0.04409977,0.00886134,-0.00833719,0.02195688
1/31/14,0.00204601,-0.01073480,0.03538104,0.04409977,0.00886113,-0.00937230,0.02295545
2/3/14,0.00204601,-0.01161976,0.03631662,0.04409977,0.00890933,-0.01006434,0.02364908
2/4/14,0.00204601,-0.01203660,0.03736297,0.04409977,0.00890912,-0.01030382,0.02395073
2/5/14,0.00204601,-0.01224673,0.03829863,0.04409977,0.00886006,-0.01021849,0.02382834
2/6/14,0.00204601,-0.01206453,0.03927298,0.04409977,0.00885984,-0.00983516,0.02353611
2/7/14,0.00204601,-0.01158642,0.04017639,0.04409977,0.00885963,-0.00906118,0.02295584
2/10/14,0.00204601,-0.01099518,0.04097366,0.04409977,0.00890782,-0.00821581,0.02227016
2/11/14,0.00204601,-0.01000257,0.04170644,0.04409977,0.00890761,-0.00701604,0.02153434
2/12/14,0.00204601,-0.00891350,0.04231295,0.04409977,0.00885855,-0.00565749,0.02069485
2/13/14,0.00204601,-0.00767355,0.04277868,0.04409977,0.00885834,-0.00423024,0.01979137
2/14/14,0.00204601,-0.00623144,0.04304772,0.04409977,0.00885813,-0.00262804,0.01892064
2/18/14,0.00204601,-0.00450807,0.04329881,0.04409977,0.00893052,-0.00080585,0.01796149
2/19/14,0.00204601,-0.00263169,0.04347392,0.04409977,0.00893030,0.00111074,0.01699032
2/20/14,0.00204601,-0.00046572,0.04348950,0.04409977,0.00885684,0.00325658,0.01602615
2/21/14,0.00204601,0.00194920,0.04356624,0.04409977,0.00885662,0.00553859,0.01504541
2/24/14,0.00204601,0.00458757,0.04346643,0.04409977,0.00890481,0.00792119,0.01407575
2/25/14,0.00204601,0.00728909,0.04329811,0.04409977,0.00890459,0.01030111,0.01315507
2/26/14,0.00204601,0.01002598,0.04300070,0.04409977,0.00885555,0.01258719,0.01227692
2/27/14,0.00369703,0.01280743,0.04251031,0.04409977,0.00885534,0.01484191,0.01143966
2/28/14,0.00164765,0.01555129,0.04192998,0.04409977,0.00885512,0.01696471,0.01055464
3/3/14,0.00164765,0.01806730,0.04100053,0.04409977,0.00890330,0.01879087,0.00975088
3/4/14,0.00164765,0.02062613,0.03998561,0.04409977,0.00890308,0.02057229,0.00900648
3/5/14,0.00164765,0.02280519,0.03877567,0.04409977,0.00885405,0.02195688,0.00836121
3/6/14,0.00164765,0.02464048,0.03730921,0.04409977,0.00885384,0.02295545,0.00794960
3/7/14,0.00164765,0.02621057,0.03583194,0.04409977,0.00885363,0.02364908,0.00788701
3/10/14,0.00164765,0.02734705,0.03419924,0.04409977,0.00890179,0.02395073,0.00795160
3/11/14,0.00164765,0.02800366,0.03251422,0.04409977,0.00890158,0.02382834,0.00828994
3/12/14,0.00164765,0.02851591,0.03078352,0.04409977,0.00885255,0.02353611,0.00875533
3/13/14,0.00164765,0.02863890,0.02902528,0.04409977,0.00885234,0.02295584,0.00931959
3/14/14,0.00164765,0.02867533,0.02734587,0.04409977,0.00885213,0.02227016,0.00999906
3/17/14,0.00164765,0.02849013,0.02564888,0.04409977,0.00890028,0.02153434,0.01061155
3/18/14,0.00164765,0.02816654,0.02410680,0.04409977,0.00890007,0.02069485,0.01120041
3/19/14,0.00164765,0.02765298,0.02260564,0.04409977,0.00885106,0.01979137,0.01175192
3/20/14,0.00164765,0.02704156,0.02130236,0.04409977,0.00885084,0.01892064,0.01224224
3/21/14,0.00164765,0.02611593,0.02015879,0.04409977,0.00885063,0.01796149,0.01270790
3/24/14,0.00164765,0.02497201,0.01906284,0.04409977,0.00889878,0.01699032,0.01315380
3/25/14,0.00164765,0.02361274,0.01823304,0.04409977,0.00889856,0.01602615,0.01355752
3/26/14,0.00164765,0.02203850,0.01747730,0.04409977,0.00884956,0.01504541,0.01391078
3/27/14,0.00000000,0.02028992,0.01690724,0.04409977,0.00884934,0.01407575,0.01431227
3/28/14,0.00183902,0.01838361,0.01647444,0.04409977,0.00884913,0.01315507,0.01466741
3/31/14,0.00183902,0.01640323,0.01618244,0.04409977,0.00889727,0.01227692,0.01507263
4/1/14,0.00183902,0.01428297,0.01608219,0.04409977,0.00882389,0.01143966,0.01562700
4/2/14,0.00183902,0.01199661,0.01611292,0.04409977,0.00882367,0.01055464,0.01627304
4/3/14,0.00183902,0.00971723,0.01633520,0.04409977,0.00882346,0.00975088,0.01704717
4/4/14,0.00183902,0.00742830,0.01679730,0.04409977,0.00882325,0.00900648,0.01779063
4/7/14,0.00183902,0.00517414,0.01734626,0.04409977,0.00887138,0.00836121,0.01852025
4/8/14,0.00183902,0.00311397,0.01805902,0.04409977,0.00882239,0.00794960,0.01921328
4/9/14,0.00183902,0.00145108,0.01888194,0.04409977,0.00882218,0.00788701,0.01972924
4/10/14,0.00183902,-0.00019084,0.01979371,0.04409977,0.00882197,0.00795160,0.02010524
4/11/14,0.00183902,-0.00145767,0.02082304,0.04409977,0.00882175,0.00828994,0.02035849
4/14/14,0.00183902,-0.00261354,0.02192233,0.04409977,0.00886988,0.00875533,0.02056286
4/15/14,0.00183902,-0.00358220,0.02313431,0.04409977,0.00882090,0.00931959,0.02081139
4/16/14,0.00183902,-0.00447021,0.02430980,0.04409977,0.00882069,0.00999906,0.02104944
4/17/14,0.00183902,-0.00531648,0.02550338,0.04409977,0.00882047,0.01061155,0.02136558
4/21/14,0.00183902,-0.00604407,0.02659969,0.04409977,0.00889276,0.01120041,0.02171589
4/22/14,0.00183902,-0.00666591,0.02763904,0.04409977,0.00889254,0.01175192,0.02217057
4/23/14,0.00183902,-0.00714358,0.02861851,0.04409977,0.00884357,0.01224224,0.02262171
4/24/14,0.00183902,-0.00745129,0.02949748,0.04409977,0.00884336,0.01270790,0.02307654
4/25/14,0.00183902,-0.00763920,0.03024775,0.04409977,0.00884314,0.01315380,0.02346354
4/28/14,0.00000000,-0.00764223,0.03092774,0.04409977,0.00889125,0.01355752,0.02383530
4/29/14,0.00284487,-0.00748686,0.03149445,0.04409977,0.00889104,0.01391078,0.02418032
4/30/14,0.00284487,-0.00719957,0.03196207,0.04409977,0.00884208,0.01431227,0.02450007
5/1/14,0.00284487,-0.00678049,0.03232507,0.04409977,0.00884186,0.01466741,0.02467574
5/2/14,0.00284487,-0.00615255,0.03263115,0.04409977,0.00884165,0.01507263,0.02473861
5/5/14,0.00284487,-0.00532730,0.03295762,0.04409977,0.00888975,0.01562700,0.02460963
5/6/14,0.00284487,-0.00430092,0.03310130,0.04409977,0.00888953,0.01627304,0.02425937
5/7/14,0.00284487,-0.00298409,0.03320119,0.04409977,0.00884058,0.01704717,0.02370883
5/8/14,0.00284487,-0.00167451,0.03316852,0.04409977,0.00884037,0.01779063,0.02309363
5/9/14,0.00284487,-0.00031914,0.03302277,0.04409977,0.00884015,0.01852025,0.02237232
5/12/14,0.00284487,0.00119483,0.03279666,0.04409977,0.00888825,0.01921328,0.02171361
5/13/14,0.00284487,0.00251196,0.03241449,0.04409977,0.00888803,0.01972924,0.02096567
5/14/14,0.00284487,0.00376481,0.03189181,0.04409977,0.00883909,0.02010524,0.02024733
5/15/14,0.00284487,0.00504211,0.03124950,0.04409977,0.00883887,0.02035849,0.01951752
5/16/14,0.00284487,0.00633198,0.03055390,0.04409977,0.00883866,0.02056286,0.01866945
5/19/14,0.00284487,0.00768823,0.02974746,0.04409977,0.00888674,0.02081139,0.01769750
5/20/14,0.00284487,0.00905916,0.02889970,0.04409977,0.00888653,0.02104944,0.01658906
5/21/14,0.00284487,0.01057644,0.02808568,0.04409977,0.00883759,0.02136558,0.01533980
5/22/14,0.00284487,0.01206982,0.02723773,0.04409977,0.00883738,0.02171589,0.01404363
5/23/14,0.00284487,0.01360484,0.02645080,0.04409977,0.00883716,0.02217057,0.01260116
5/27/14,0.00284487,0.01521748,0.02569190,0.04409977,0.00890939,0.02262171,0.01116988
5/28/14,0.00000000,0.01669796,0.02487452,0.04409977,0.00890917,0.02307654,0.00955569
5/29/14,0.00000000,0.01816492,0.02407160,0.04409977,0.00883588,0.02346354,0.00798837
5/30/14,0.00193040,0.01960400,0.02330642,0.04409977,0.00883567,0.02383530,0.00630183
6/2/14,0.00193040,0.02102775,0.02253142,0.04409977,0.00888374,0.02418032,0.00457049
6/3/14,0.00193040,0.02239575,0.02174578,0.04409977,0.00888352,0.02450007,0.00272437
6/4/14,0.00193040,0.02369661,0.02090328,0.04409977,0.00883461,0.02467574,0.00087636
6/5/14,0.00193040,0.02483596,0.02007701,0.04409977,0.00883439,0.02473861,-0.00084955
6/6/14,0.00193040,0.02575855,0.01912666,0.04409977,0.00883418,0.02460963,-0.00255052
6/9/14,0.00193040,0.02655802,0.01822304,0.04409977,0.00888224,0.02425937,-0.00416860
6/10/14,0.00193040,0.02708710,0.01736372,0.04409977,0.00888202,0.02370883,-0.00564180
6/11/14,0.00193040,0.02753068,0.01661123,0.04409977,0.00883311,0.02309363,-0.00718974
6/12/14,0.00193040,0.02789383,0.01595960,0.04409977,0.00883290,0.02237232,-0.00867247
6/13/14,0.00193040,0.02821478,0.01545260,0.04409977,0.00883269,0.02171361,-0.01019462
6/16/14,0.00193040,0.02844081,0.01506985,0.04409977,0.00888074,0.02096567,-0.01170731
6/17/14,0.00193040,0.02858860,0.01485334,0.04409977,0.00888052,0.02024733,-0.01310384
6/18/14,0.00193040,0.02869462,0.01475824,0.04409977,0.00883162,0.01951752,-0.01445679
6/19/14,0.00193040,0.02856193,0.01476814,0.04409977,0.00883141,0.01866945,-0.01569717
6/20/14,0.00193040,0.02830640,0.01477309,0.04409977,0.00883119,0.01769750,-0.01678655
6/23/14,0.00193040,0.02790400,0.01484037,0.04409977,0.00887924,0.01658906,-0.01780997
6/24/14,0.00193040,0.02731651,0.01482202,0.04409977,0.00887902,0.01533980,-0.01864067
6/25/14,0.00193040,0.02658494,0.01491239,0.04409977,0.00883013,0.01404363,-0.01940621
6/26/14,0.00193040,0.02581503,0.01497980,0.04409977,0.00882992,0.01260116,-0.01990335
6/27/14,0.00201737,0.02492602,0.01508900,0.04409977,0.00882970,0.01116988,-0.02028735
6/30/14,0.00201737,0.02384680,0.01512537,0.04409977,0.00887774,0.00955569,-0.02037646
7/1/14,0.00201737,0.02274472,0.01527737,0.04409977,0.00887752,0.00798837,-0.02020548
7/2/14,0.00201737,0.02154078,0.01538131,0.04409977,0.00882864,0.00630183,-0.01971378
7/3/14,0.00201737,0.02017282,0.01544596,0.04409977,0.00882843,0.00457049,-0.01897919
7/7/14,0.00201737,0.01875455,0.01557563,0.04409977,0.00890057,0.00272437,-0.01796932
7/8/14,0.00201737,0.01717311,0.01578463,0.04409977,0.00887603,0.00087636,-0.01668571
7/9/14,0.00201737,0.01568461,0.01598428,0.04409977,0.00882715,-0.00084955,-0.01527520
7/10/14,0.00201737,0.01423987,0.01623929,0.04409977,0.00882693,-0.00255052,-0.01376632
7/11/14,0.00201737,0.01277567,0.01640984,0.04409977,0.00882672,-0.00416860,-0.01206540
7/14/14,0.00201737,0.01143103,0.01659827,0.04409977,0.00887474,-0.00564180,-0.01022930
7/15/14,0.00201737,0.01006406,0.01660857,0.04409977,0.00887453,-0.00718974,-0.00828512
7/16/14,0.00201737,0.00858819,0.01652210,0.04409977,0.00882566,-0.00867247,-0.00615146
7/17/14,0.00201737,0.00720220,0.01633694,0.04409977,0.00882544,-0.01019462,-0.00402683
7/18/14,0.00201737,0.00574238,0.01600734,0.04409977,0.00882523,-0.01170731,-0.00182939
7/21/14,0.00201737,0.00441211,0.01558730,0.04409977,0.00887324,-0.01310384,0.00035132
7/22/14,0.00201737,0.00307303,0.01509563,0.04409977,0.00887303,-0.01445679,0.00248834
7/23/14,0.00201737,0.00186501,0.01451621,0.04409977,0.00882417,-0.01569717,0.00454662
7/24/14,0.00201737,0.00077318,0.01394767,0.04409977,0.00882396,-0.01678655,0.00654138
7/25/14,0.00201737,-0.00026578,0.01333137,0.04409977,0.00882374,-0.01780997,0.00847242
7/28/14,0.00000000,-0.00118949,0.01271374,0.04409977,0.00887175,-0.01864067,0.01023803
7/29/14,0.00000000,-0.00208383,0.01203936,0.04409977,0.00887153,-0.01940621,0.01182934
7/30/14,0.00235021,-0.00272720,0.01145122,0.04409977,0.00882268,-0.01990335,0.01317965
7/31/14,0.00235021,-0.00334451,0.01077339,0.04409977,0.00882247,-0.02028735,0.01431247
8/1/14,0.00235021,-0.00375722,0.01028522,0.04409977,0.00882225,-0.02037646,0.01509969
8/4/14,0.00235021,-0.00385511,0.00981866,0.04409977,0.00887025,-0.02020548,0.01549349
8/5/14,0.00235021,-0.00382291,0.00945681,0.04409977,0.00887004,-0.01971378,0.01561185
8/6/14,0.00235021,-0.00337399,0.00921134,0.04409977,0.00882119,-0.01897919,0.01522873
8/7/14,0.00235021,-0.00290569,0.00905222,0.04409977,0.00882098,-0.01796932,0.01456532
8/8/14,0.00235021,-0.00202017,0.00889590,0.04409977,0.00882077,-0.01668571,0.01348547
8/11/14,0.00235021,-0.00110626,0.00886070,0.04409977,0.00886875,-0.01527520,0.01215563
8/12/14,0.00235021,-0.00007576,0.00863654,0.04409977,0.00886854,-0.01376632,0.01046551
8/13/14,0.00235021,0.00110836,0.00859341,0.04409977,0.00881970,-0.01206540,0.00863854
8/14/14,0.00235021,0.00246939,0.00847240,0.04409977,0.00881949,-0.01022930,0.00642356
8/15/14,0.00235021,0.00385919,0.00829976,0.04409977,0.00881928,-0.00828512,0.00408617
8/18/14,0.00235021,0.00555440,0.00815518,0.04409977,0.00886726,-0.00615146,0.00163300
8/19/14,0.00235021,0.00724182,0.00792148,0.04409977,0.00886704,-0.00402683,-0.00099618
8/20/14,0.00235021,0.00904703,0.00763825,0.04409977,0.00881822,-0.00182939,-0.00354354
8/21/14,0.00235021,0.01084174,0.00725823,0.04409977,0.00881800,0.00035132,-0.00604044
8/22/14,0.00235021,0.01266321,0.00679709,0.04409977,0.00881779,0.00248834,-0.00856120
8/25/14,0.00235021,0.01444876,0.00619289,0.04409977,0.00886576,0.00454662,-0.01083777
8/26/14,0.00235021,0.01620881,0.00557608,0.04409977,0.00886555,0.00654138,-0.01309146
8/27/14,0.00000000,0.01788162,0.00480549,0.04409977,0.00881673,0.00847242,-0.01499580
8/28/14,0.00000000,0.01947670,0.00390922,0.04409977,0.00881652,0.01023803,-0.01689755
8/29/14,0.00133394,0.02098397,0.00296869,0.04409977,0.00881630,0.01182934,-0.01844918
9/2/14,0.00133394,0.02229768,0.00174524,0.04409977,0.00888835,0.01317965,-0.01970748
9/3/14,0.00133394,0.02342876,0.00044942,0.04409977,0.00888814,0.01431247,-0.02063689
9/4/14,0.00133394,0.02439009,-0.00116952,0.04409977,0.00881503,0.01509969,-0.02134804
9/5/14,0.00133394,0.02487733,-0.00301498,0.04409977,0.00881482,0.01549349,-0.02146250
9/8/14,0.00133394,0.02541849,-0.00504639,0.04409977,0.00886277,0.01561185,-0.02127916
9/9/14,0.00133394,0.02528211,-0.00733514,0.04409977,0.00886256,0.01522873,-0.02047773
9/10/14,0.00133394,0.02515468,-0.00980928,0.04409977,0.00881376,0.01456532,-0.01921678
9/11/14,0.00133394,0.02459194,-0.01222183,0.04409977,0.00881354,0.01348547,-0.01733596
9/12/14,0.00133394,0.02387199,-0.01475896,0.04409977,0.00881333,0.01215563,-0.01507575
9/15/14,0.00133394,0.02278599,-0.01711223,0.04409977,0.00886128,0.01046551,-0.01221683
9/16/14,0.00133394,0.02153384,-0.01934173,0.04409977,0.00886106,0.00863854,-0.00899571
