Date,Inflation 1yr,Total Jobs 30d,SPY 30d,XLF 30d,XLY 30d,XLP 30d,XLP next 30d
4/16/13,0.00902219,0.00175310,0.01906505,0.01679701,0.03063298,0.04222547,0.01446110
4/17/13,0.00902197,0.00175310,0.01926332,0.01745849,0.03117353,0.04179429,0.01240725
4/18/13,0.00902175,0.00175310,0.01963260,0.01835192,0.03177362,0.04122355,0.01053279
4/19/13,0.00897233,0.00175310,0.02023308,0.01973560,0.03262100,0.04069197,0.00845670
4/22/13,0.00902087,0.00175310,0.02092518,0.02115564,0.03348832,0.03991396,0.00642919
4/23/13,0.00902065,0.00175310,0.02173314,0.02285392,0.03445191,0.03912530,0.00435780
4/24/13,0.00902043,0.00175310,0.02261278,0.02463325,0.03541461,0.03817261,0.00230829
4/25/13,0.00902021,0.00175310,0.02358114,0.02660403,0.03651706,0.03721571,0.00017225
4/26/13,0.00897080,0.00000000,0.02459911,0.02862379,0.03756738,0.03613411,-0.00179379
4/29/13,0.00901933,0.00092933,0.02573204,0.03081741,0.03876345,0.03503767,-0.00379162
4/30/13,0.00901911,0.00092933,0.02691913,0.03308038,0.04000616,0.03384248,-0.00563486
5/1/13,0.00901889,0.00092933,0.02816387,0.03550330,0.04125544,0.03266977,-0.00735034
5/2/13,0.00901867,0.00092933,0.02947748,0.03797520,0.04255314,0.03147229,-0.00895576
5/3/13,0.00896927,0.00092933,0.03067469,0.04033031,0.04366540,0.03015741,-0.01043681
5/6/13,0.00901779,0.00092933,0.03187968,0.04281106,0.04470979,0.02880443,-0.01170598
5/7/13,0.00901757,0.00092933,0.03296619,0.04507031,0.04563868,0.02742938,-0.01278340
5/8/13,0.00901735,0.00092933,0.03394282,0.04726224,0.04630087,0.02596709,-0.01380963
5/9/13,0.00901713,0.00092933,0.03472939,0.04923494,0.04673553,0.02439894,-0.01462440
5/10/13,0.00896774,0.00092933,0.03547440,0.05105643,0.04704366,0.02285597,-0.01530664
5/13/13,0.00901625,0.00092933,0.03612753,0.05286678,0.04715390,0.02129460,-0.01584417
5/14/13,0.00901603,0.00092933,0.03661298,0.05433321,0.04703691,0.01969122,-0.01619592
5/15/13,0.00901581,0.00092933,0.03690110,0.05559072,0.04667551,0.01801905,-0.01629246
5/16/13,0.00901560,0.00092933,0.03703605,0.05651730,0.04606350,0.01630420,-0.01615726
5/17/13,0.00896621,0.00092933,0.03681225,0.05702715,0.04518077,0.01446110,-0.01580725
5/20/13,0.00901472,0.00092933,0.03617578,0.05692803,0.04379672,0.01240725,-0.01497123
5/21/13,0.00901450,0.00092933,0.03534081,0.05654600,0.04228236,0.01053279,-0.01393891
5/22/13,0.00901428,0.00092933,0.03405098,0.05543613,0.04030751,0.00845670,-0.01262417
5/23/13,0.00901406,0.00092933,0.03258806,0.05420710,0.03822776,0.00642919,-0.01101054
5/24/13,0.00896468,0.00092933,0.03084240,0.05251652,0.03584083,0.00435780,-0.00915613
5/28/13,0.00903754,0.00000000,0.02895707,0.05070346,0.03343789,0.00230829,-0.00713620
5/29/13,0.00903732,0.00000000,0.02678742,0.04843481,0.03076735,0.00017225,-0.00487963
5/30/13,0.00903710,0.00181022,0.02463177,0.04609698,0.02812995,-0.00179379,-0.00256767
5/31/13,0.00903688,0.00181022,0.02220642,0.04332690,0.02537491,-0.00379162,-0.00012264
6/3/13,0.00901164,0.00181022,0.01975367,0.04047482,0.02261895,-0.00563486,0.00234786
6/4/13,0.00901142,0.00181022,0.01730518,0.03752433,0.01998598,-0.00735034,0.00480097
6/5/13,0.00901120,0.00181022,0.01479487,0.03438723,0.01738262,-0.00895576,0.00726379
6/6/13,0.00901098,0.00181022,0.01239643,0.03134567,0.01497161,-0.01043681,0.00960389
6/7/13,0.00896162,0.00181022,0.01006085,0.02826267,0.01279008,-0.01170598,0.01196411
6/10/13,0.00901011,0.00181022,0.00787903,0.02528893,0.01078335,-0.01278340,0.01408870
6/11/13,0.00900989,0.00181022,0.00576499,0.02233348,0.00903036,-0.01380963,0.01613572
6/12/13,0.00900967,0.00181022,0.00379501,0.01944038,0.00749456,-0.01462440,0.01799443
6/13/13,0.00900945,0.00181022,0.00202151,0.01682319,0.00630220,-0.01530664,0.01972330
6/14/13,0.00896009,0.00181022,0.00033050,0.01420538,0.00529733,-0.01584417,0.02123069
6/17/13,0.00900857,0.00181022,-0.00115520,0.01190510,0.00458687,-0.01619592,0.02258885
6/18/13,0.00900835,0.00181022,-0.00241842,0.00984434,0.00414423,-0.01629246,0.02356346
6/19/13,0.00900813,0.00181022,-0.00339710,0.00814298,0.00405496,-0.01615726,0.02423038
6/20/13,0.00900791,0.00181022,-0.00412797,0.00681363,0.00423669,-0.01580725,0.02460857
6/21/13,0.00895857,0.00181022,-0.00430450,0.00615215,0.00500442,-0.01497123,0.02453226
6/24/13,0.00900704,0.00181022,-0.00421272,0.00571087,0.00606073,-0.01393891,0.02408873
6/25/13,0.00900682,0.00181022,-0.00365848,0.00592119,0.00758497,-0.01262417,0.02332113
6/26/13,0.00900660,0.00181022,-0.00283224,0.00633291,0.00937307,-0.01101054,0.02218702
6/27/13,0.00900638,0.00000000,-0.00165202,0.00718187,0.01148332,-0.00915613,0.02070664
6/28/13,0.00895704,0.00223499,-0.00028633,0.00822848,0.01376821,-0.00713620,0.01892763
7/1/13,0.00900550,0.00223499,0.00148152,0.00976968,0.01633111,-0.00487963,0.01688683
7/2/13,0.00900528,0.00223499,0.00335736,0.01146490,0.01897738,-0.00256767,0.01456311
7/3/13,0.00900506,0.00223499,0.00548044,0.01346554,0.02175300,-0.00012264,0.01202942
7/5/13,0.00902918,0.00223499,0.00775800,0.01569549,0.02457821,0.00234786,0.00927626
7/8/13,0.00902852,0.00223499,0.01004668,0.01791409,0.02727077,0.00480097,0.00640867
7/9/13,0.00902830,0.00223499,0.01245134,0.02029988,0.02997337,0.00726379,0.00342683
7/10/13,0.00900353,0.00223499,0.01479277,0.02264218,0.03249055,0.00960389,0.00041662
7/11/13,0.00900331,0.00223499,0.01717032,0.02506065,0.03487352,0.01196411,-0.00258192
7/12/13,0.00895399,0.00223499,0.01940276,0.02732891,0.03702593,0.01408870,-0.00550228
7/15/13,0.00900243,0.00223499,0.02155114,0.02952259,0.03887894,0.01613572,-0.00832525
7/16/13,0.00900221,0.00223499,0.02355829,0.03156855,0.04050499,0.01799443,-0.01089774
7/17/13,0.00900200,0.00223499,0.02540721,0.03342898,0.04182821,0.01972330,-0.01330891
7/18/13,0.00900178,0.00223499,0.02708586,0.03503191,0.04286796,0.02123069,-0.01544126
7/19/13,0.00895246,0.00223499,0.02862158,0.03635993,0.04367762,0.02258885,-0.01740633
7/22/13,0.00900090,0.00223499,0.02987500,0.03730456,0.04413735,0.02356346,-0.01905784
7/23/13,0.00900068,0.00223499,0.03083959,0.03787812,0.04425895,0.02423038,-0.02042255
7/24/13,0.00900046,0.00223499,0.03152676,0.03805253,0.04403026,0.02460857,-0.02149039
7/25/13,0.00900024,0.00223499,0.03177388,0.03761510,0.04334853,0.02453226,-0.02226098
7/26/13,0.00895094,0.00223499,0.03166410,0.03678478,0.04226719,0.02408873,-0.02273344
7/29/13,0.00899937,0.00000000,0.03124641,0.03555606,0.04085273,0.02332113,-0.02286124
7/30/13,0.00899915,0.00144291,0.03050935,0.03398247,0.03912579,0.02218702,-0.02271655
7/31/13,0.00899893,0.00144291,0.02937092,0.03191760,0.03702551,0.02070664,-0.02232599
8/1/13,0.00899871,0.00144291,0.02803258,0.02968917,0.03474054,0.01892763,-0.02157294
8/2/13,0.00894942,0.00144291,0.02632664,0.02694387,0.03213287,0.01688683,-0.02062594
8/5/13,0.00899784,0.00144291,0.02435278,0.02388062,0.02928172,0.01456311,-0.01936572
8/6/13,0.00899762,0.00144291,0.02216308,0.02061918,0.02628304,0.01202942,-0.01787505
8/7/13,0.00899740,0.00144291,0.01981305,0.01723422,0.02314232,0.00927626,-0.01614616
8/8/13,0.00899718,0.00144291,0.01740978,0.01378945,0.02006911,0.00640867,-0.01421984
8/9/13,0.00894789,0.00144291,0.01488908,0.01025824,0.01691792,0.00342683,-0.01215833
8/12/13,0.00899630,0.00144291,0.01236424,0.00674268,0.01384303,0.00041662,-0.01000295
8/13/13,0.00899609,0.00144291,0.00984151,0.00326868,0.01087837,-0.00258192,-0.00776160
8/14/13,0.00899587,0.00144291,0.00741511,-0.00010595,0.00806717,-0.00550228,-0.00561999
8/15/13,0.00899565,0.00144291,0.00506382,-0.00337989,0.00548063,-0.00832525,-0.00350868
8/16/13,0.00894637,0.00144291,0.00297107,-0.00635402,0.00322331,-0.01089774,-0.00157380
8/19/13,0.00899477,0.00144291,0.00100215,-0.00907373,0.00120000,-0.01330891,0.00030769
8/20/13,0.00899456,0.00144291,-0.00069108,-0.01149644,-0.00049211,-0.01544126,0.00197895
8/21/13,0.00899434,0.00144291,-0.00224469,-0.01372119,-0.00201585,-0.01740633,0.00359064
8/22/13,0.00899412,0.00144291,-0.00354023,-0.01555366,-0.00318161,-0.01905784,0.00511189
8/23/13,0.00894485,0.00144291,-0.00462614,-0.01708381,-0.00415516,-0.02042255,0.00663798
8/26/13,0.00899324,0.00144291,-0.00540920,-0.01828528,-0.00471983,-0.02149039,0.00808461
8/27/13,0.00899302,0.00000000,-0.00599954,-0.01915447,-0.00502796,-0.02226098,0.00940479
8/28/13,0.00899281,0.00000000,-0.00625617,-0.01962290,-0.00498871,-0.02273344,0.01076099
8/29/13,0.00899259,0.00000000,-0.00622120,-0.01969368,-0.00460072,-0.02286124,0.01208415
8/30/13,0.00894333,0.00169028,-0.00599216,-0.01956045,-0.00398823,-0.02271655,0.01330821
9/3/13,0.00901602,0.00169028,-0.00546344,-0.01895618,-0.00304049,-0.02232599,0.01461561
9/4/13,0.00901580,0.00169028,-0.00462699,-0.01802299,-0.00171665,-0.02157294,0.01590701
9/5/13,0.00901558,0.00169028,-0.00362489,-0.01686873,-0.00022837,-0.02062594,0.01715661
9/6/13,0.00901536,0.00169028,-0.00244165,-0.01546246,0.00151588,-0.01936572,0.01847709
9/9/13,0.00899018,0.00169028,-0.00108648,-0.01382171,0.00342010,-0.01787505,0.01978974
9/10/13,0.00898997,0.00169028,0.00044215,-0.01203554,0.00555220,-0.01614616,0.02108137
9/11/13,0.00898975,0.00169028,0.00198939,-0.01021585,0.00770793,-0.01421984,0.02242965
9/12/13,0.00898953,0.00169028,0.00361622,-0.00831689,0.00993997,-0.01215833,0.02373252
9/13/13,0.00894029,0.00169028,0.00528137,-0.00633852,0.01218147,-0.01000295,0.02517958
9/16/13,0.00898866,0.00169028,0.00700836,-0.00424020,0.01442501,-0.00776160,0.02663250
9/17/13,0.00898844,0.00169028,0.00860201,-0.00227961,0.01650724,-0.00561999,0.02822014
9/18/13,0.00898822,0.00169028,0.01019328,-0.00035659,0.01849698,-0.00350868,0.02981367
9/19/13,0.00898800,0.00169028,0.01157858,0.00145326,0.02023727,-0.00157380,0.03154695
9/20/13,0.00893877,0.00169028,0.01289078,0.00317550,0.02185691,0.00030769,0.03325987
9/23/13,0.00898713,0.00169028,0.01400233,0.00468089,0.02318922,0.00197895,0.03495897
9/24/13,0.00898691,0.00169028,0.01508912,0.00620167,0.02453264,0.00359064,0.03655083
9/25/13,0.00898669,0.00169028,0.01607396,0.00772143,0.02566332,0.00511189,0.03808991
9/26/13,0.00898647,0.00169028,0.01702949,0.00906783,0.02671522,0.00663798,0.03943461
9/27/13,0.00893725,0.00374818,0.01786527,0.01039796,0.02759720,0.00808461,0.04053636
9/30/13,0.00898560,0.00205443,0.01860574,0.01155311,0.02827104,0.00940479,0.04153436
10/1/13,0.00898538,0.00205443,0.01929672,0.01264828,0.02885446,0.01076099,0.04233230
10/2/13,0.00898516,0.00205443,0.01987523,0.01356404,0.02922842,0.01208415,0.04284576
10/3/13,0.00898494,0.00205443,0.02033218,0.01435984,0.02941755,0.01330821,0.04318737
10/4/13,0.00893573,0.00205443,0.02081704,0.01504956,0.02962515,0.01461561,0.04333494
10/7/13,0.00898407,0.00205443,0.02123704,0.01564522,0.02964014,0.01590701,0.04304214
10/8/13,0.00898385,0.00205443,0.02160466,0.01613657,0.02957063,0.01715661,0.04268348
10/9/13,0.00898364,0.00205443,0.02211845,0.01680070,0.02959517,0.01847709,0.04200487
10/10/13,0.00898342,0.00205443,0.02270121,0.01748041,0.02968307,0.01978974,0.04112641
10/11/13,0.00893421,0.00205443,0.02326402,0.01808925,0.02973576,0.02108137,0.04006145
10/14/13,0.00898255,0.00205443,0.02393895,0.01881186,0.02992759,0.02242965,0.03864393
10/15/13,0.00898233,0.00205443,0.02457962,0.01937324,0.03008263,0.02373252,0.03715506
10/16/13,0.00898211,0.00205443,0.02534580,0.02007864,0.03038669,0.02517958,0.03535405
10/17/13,0.00898189,0.00205443,0.02606186,0.02069454,0.03069650,0.02663250,0.03344402
10/18/13,0.00893269,0.00205443,0.02691261,0.02125387,0.03118905,0.02822014,0.03134417
10/21/13,0.00898102,0.00205443,0.02774207,0.02191422,0.03169549,0.02981367,0.02920552
10/22/13,0.00898080,0.00205443,0.02871142,0.02261681,0.03239706,0.03154695,0.02700430
10/23/13,0.00898058,0.00205443,0.02963827,0.02324505,0.03303158,0.03325987,0.02472498
10/24/13,0.00898037,0.00205443,0.03060285,0.02390065,0.03376728,0.03495897,0.02244995
10/25/13,0.00893117,0.00000000,0.03153222,0.02452629,0.03448063,0.03655083,0.02024498
10/28/13,0.00897949,0.00000000,0.03240331,0.02501767,0.03514183,0.03808991,0.01808700
10/29/13,0.00897928,0.00000000,0.03321437,0.02552160,0.03584764,0.03943461,0.01597471
10/30/13,0.00897906,0.00147413,0.03392551,0.02593559,0.03645606,0.04053636,0.01397771
10/31/13,0.00897884,0.00147413,0.03461663,0.02630658,0.03713114,0.04153436,0.01209899
11/1/13,0.00888069,0.00147413,0.03523989,0.02676126,0.03774300,0.04233230,0.01020103
11/4/13,0.00892901,0.00147413,0.03574499,0.02714499,0.03829115,0.04284576,0.00850075
11/5/13,0.00892879,0.00147413,0.03622379,0.02759806,0.03886478,0.04318737,0.00692736
11/6/13,0.00887962,0.00147413,0.03660104,0.02802043,0.03933072,0.04333494,0.00528714
11/7/13,0.00887940,0.00147413,0.03667364,0.02825184,0.03955570,0.04304214,0.00396005
11/8/13,0.00887919,0.00147413,0.03669160,0.02841131,0.03975452,0.04268348,0.00264260
11/11/13,0.00892749,0.00147413,0.03652971,0.02852278,0.03979397,0.04200487,0.00151173
11/12/13,0.00892727,0.00147413,0.03614648,0.02841498,0.03963630,0.04112641,0.00053313
11/13/13,0.00887811,0.00147413,0.03566590,0.02834928,0.03937639,0.04006145,-0.00029921
11/14/13,0.00887789,0.00147413,0.03493307,0.02811093,0.03883496,0.03864393,-0.00086144
11/15/13,0.00887768,0.00147413,0.03421708,0.02802911,0.03826056,0.03715506,-0.00142483
11/18/13,0.00892597,0.00147413,0.03329044,0.02786275,0.03744970,0.03535405,-0.00184334
11/19/13,0.00892576,0.00147413,0.03238298,0.02769487,0.03665765,0.03344402,-0.00226569
11/20/13,0.00887660,0.00147413,0.03136577,0.02754291,0.03571757,0.03134417,-0.00259188
11/21/13,0.00887639,0.00147413,0.03037557,0.02746147,0.03482259,0.02920552,-0.00301312
11/22/13,0.00887617,0.00147413,0.02933812,0.02726689,0.03385728,0.02700430,-0.00343435
11/25/13,0.00889999,0.00147413,0.02827500,0.02710254,0.03285653,0.02472498,-0.00391844
11/26/13,0.00885085,0.00147413,0.02723657,0.02691012,0.03191203,0.02244995,-0.00451054
11/27/13,0.00885063,0.00000000,0.02622667,0.02673099,0.03092241,0.02024498,-0.00516146
11/29/13,0.00887466,0.00166840,0.02521045,0.02647072,0.02995376,0.01808700,-0.00590588
12/2/13,0.00892294,0.00166840,0.02424573,0.02633564,0.02897732,0.01597471,-0.00668122
12/3/13,0.00892273,0.00166840,0.02329824,0.02605985,0.02803615,0.01397771,-0.00746464
12/4/13,0.00887359,0.00166840,0.02246279,0.02592639,0.02718353,0.01209899,-0.00837226
12/5/13,0.00887337,0.00166840,0.02160858,0.02569286,0.02633609,0.01020103,-0.00914617
12/6/13,0.00887316,0.00166840,0.02086992,0.02552915,0.02562316,0.00850075,-0.00996721
12/9/13,0.00892143,0.00166840,0.02017961,0.02525522,0.02491057,0.00692736,-0.01084948
12/10/13,0.00892121,0.00166840,0.01944212,0.02502420,0.02412224,0.00528714,-0.01161375
12/11/13,0.00887208,0.00166840,0.01894606,0.02486409,0.02354693,0.00396005,-0.01251876
12/12/13,0.00887187,0.00166840,0.01854964,0.02487222,0.02297462,0.00264260,-0.01340277
12/13/13,0.00887165,0.00166840,0.01824167,0.02482608,0.02244682,0.00151173,-0.01439503
12/16/13,0.00891992,0.00166840,0.01812138,0.02493454,0.02204413,0.00053313,-0.01545632
12/17/13,0.00891970,0.00166840,0.01804965,0.02494703,0.02163056,-0.00029921,-0.01650453
12/18/13,0.00887058,0.00166840,0.01821419,0.02519637,0.02141059,-0.00086144,-0.01762286
12/19/13,0.00887036,0.00166840,0.01830439,0.02522565,0.02108112,-0.00142483,-0.01865773
12/20/13,0.00887015,0.00166840,0.01840643,0.02520122,0.02071292,-0.00184334,-0.01963979
12/23/13,0.00891840,0.00166840,0.01846939,0.02505114,0.02026445,-0.00226569,-0.02035312
12/24/13,0.00891819,0.00166840,0.01846879,0.02487172,0.01969576,-0.00259188,-0.02105854
12/26/13,0.00889331,0.00166840,0.01834842,0.02448592,0.01894365,-0.00301312,-0.02138998
12/27/13,0.00886864,0.00166840,0.01817055,0.02412663,0.01810677,-0.00343435,-0.02147374
12/30/13,0.00891689,0.00143770,0.01785374,0.02356413,0.01707408,-0.00391844,-0.02130281
12/31/13,0.00891667,0.00143770,0.01742839,0.02297774,0.01587474,-0.00451054,-0.02072945
1/2/14,0.00889180,0.00143770,0.01690824,0.02225243,0.01459151,-0.00516146,-0.01989888
1/3/14,0.00886714,0.00143770,0.01627729,0.02140699,0.01312502,-0.00590588,-0.01877651
1/6/14,0.00891538,0.00143770,0.01554287,0.02047714,0.01153961,-0.00668122,-0.01740930
1/7/14,0.00891516,0.00143770,0.01475617,0.01941121,0.00986480,-0.00746464,-0.01597041
1/8/14,0.00886606,0.00143770,0.01380177,0.01812891,0.00799111,-0.00837226,-0.01426381
1/9/14,0.00886585,0.00143770,0.01284980,0.01686052,0.00609010,-0.00914617,-0.01247166
1/10/14,0.00886564,0.00143770,0.01185276,0.01540274,0.00411117,-0.00996721,-0.01060405
1/13/14,0.00891387,0.00143770,0.01072768,0.01389311,0.00201421,-0.01084948,-0.00860985
1/14/14,0.00891365,0.00143770,0.00963323,0.01226388,-0.00000050,-0.01161375,-0.00649556
1/15/14,0.00886456,0.00143770,0.00840670,0.01052910,-0.00209415,-0.01251876,-0.00428168
1/16/14,0.00886435,0.00143770,0.00703402,0.00852695,-0.00424815,-0.01340277,-0.00193377
1/17/14,0.00886413,0.00143770,0.00559052,0.00647246,-0.00636456,-0.01439503,0.00057118
1/21/14,0.00893657,0.00143770,0.00398279,0.00420440,-0.00854184,-0.01545632,0.00316594
1/22/14,0.00893636,0.00143770,0.00240011,0.00197938,-0.01062156,-0.01650453,0.00581546
1/23/14,0.00886284,0.00143770,0.00075599,-0.00036424,-0.01261622,-0.01762286,0.00845502
1/24/14,0.00886263,0.00143770,-0.00083161,-0.00259655,-0.01448011,-0.01865773,0.01107597
1/27/14,0.00891084,0.00143770,-0.00221630,-0.00467621,-0.01605030,-0.01963979,0.01370667
1/28/14,0.00891063,0.00143770,-0.00337274,-0.00648434,-0.01725283,-0.02035312,0.01604270
1/29/14,0.00886156,0.00000000,-0.00441376,-0.00824459,-0.01830366,-0.02105854,0.01840255
1/30/14,0.00886134,0.00204601,-0.00506532,-0.00956361,-0.01880087,-0.02138998,0.02044458
1/31/14,0.00886113,0.00204601,-0.00549561,-0.01073480,-0.01899874,-0.02147374,0.02216482
2/3/14,0.00890933,0.00204601,-0.00564926,-0.01161976,-0.01880584,-0.02130281,0.02366037
2/4/14,0.00890912,0.00204601,-0.00539770,-0.01203660,-0.01805814,-0.02072945,0.02480691
2/5/14,0.00886006,0.00204601,-0.00491018,-0.01224673,-0.01701161,-0.01989888,0.02565404
2/6/14,0.00885984,0.00204601,-0.00413886,-0.01206453,-0.01556749,-0.01877651,0.02631241
2/7/14,0.00885963,0.00204601,-0.00310267,-0.01158642,-0.01380197,-0.01740930,0.02675755
2/10/14,0.00890782,0.00204601,-0.00197780,-0.01099518,-0.01187498,-0.01597041,0.02704063
2/11/14,0.00890761,0.00204601,-0.00061546,-0.01000257,-0.00963311,-0.01426381,0.02724188
2/12/14,0.00885855,0.00204601,0.00085579,-0.00891350,-0.00723852,-0.01247166,0.02731694
2/13/14,0.00885834,0.00204601,0.00236609,-0.00767355,-0.00475350,-0.01060405,0.02728967
2/14/14,0.00885813,0.00204601,0.00398485,-0.00623144,-0.00213550,-0.00860985,0.02720172
2/18/14,0.00893052,0.00204601,0.00574834,-0.00450807,0.00063537,-0.00649556,0.02701744
2/19/14,0.00893030,0.00204601,0.00753713,-0.00263169,0.00341935,-0.00428168,0.02674339
2/20/14,0.00885684,0.00204601,0.00949593,-0.00046572,0.00630973,-0.00193377,0.02643226
2/21/14,0.00885662,0.00204601,0.01153171,0.00194920,0.00920175,0.00057118,0.02604853
2/24/14,0.00890481,0.00204601,0.01364861,0.00458757,0.01206293,0.00316594,0.02557180
2/25/14,0.00890459,0.00204601,0.01574951,0.00728909,0.01482245,0.00581546,0.02506588
2/26/14,0.00885555,0.00204601,0.01776387,0.01002598,0.01735742,0.00845502,0.02457851
2/27/14,0.00885534,0.00369703,0.01970153,0.01280743,0.01965425,0.01107597,0.02408153
2/28/14,0.00885512,0.00164765,0.02152879,0.01555129,0.02177382,0.01370667,0.02351569
3/3/14,0.00890330,0.00164765,0.02304726,0.01806730,0.02340949,0.01604270,0.02305727
3/4/14,0.00890308,0.00164765,0.02450988,0.02062613,0.02487123,0.01840255,0.02263400
3/5/14,0.00885405,0.00164765,0.02558776,0.02280519,0.02578552,0.02044458,0.02226512
3/6/14,0.00885384,0.00164765,0.02630194,0.02464048,0.02613525,0.02216482,0.02203813
3/7/14,0.00885363,0.00164765,0.02674645,0.02621057,0.02609440,0.02366037,0.02194000
3/10/14,0.00890179,0.00164765,0.02681972,0.02734705,0.02548064,0.02480691,0.02193578
3/11/14,0.00890158,0.00164765,0.02648678,0.02800366,0.02434335,0.02565404,0.02203760
3/12/14,0.00885255,0.00164765,0.02598593,0.02851591,0.02290021,0.02631241,0.02222729
3/13/14,0.00885234,0.00164765,0.02523139,0.02863890,0.02109456,0.02675755,0.02244529
3/14/14,0.00885213,0.00164765,0.02434766,0.02867533,0.01906119,0.02704063,0.02269364
3/17/14,0.00890028,0.00164765,0.02336051,0.02849013,0.01681171,0.02724188,0.02290831
3/18/14,0.00890007,0.00164765,0.02227257,0.02816654,0.01435683,0.02731694,0.02313257
3/19/14,0.00885106,0.00164765,0.02110429,0.02765298,0.01172069,0.02728967,0.02332207
3/20/14,0.00885084,0.00164765,0.01994256,0.02704156,0.00904619,0.02720172,0.02346628
3/21/14,0.00885063,0.00164765,0.01864352,0.02611593,0.00617799,0.02701744,0.02361494
3/24/14,0.00889878,0.00164765,0.01733421,0.02497201,0.00331999,0.02674339,0.02369081
3/25/14,0.00889856,0.00164765,0.01598404,0.02361274,0.00039582,0.02643226,0.02379887
3/26/14,0.00884956,0.00164765,0.01462608,0.02203850,-0.00247375,0.02604853,0.02379798
3/27/14,0.00884934,0.00000000,0.01325449,0.02028992,-0.00526067,0.02557180,0.02375761
3/28/14,0.00884913,0.00183902,0.01190797,0.01838361,-0.00791587,0.02506588,0.02369539
3/31/14,0.00889727,0.00183902,0.01060826,0.01640323,-0.01046626,0.02457851,0.02363695
4/1/14,0.00882389,0.00183902,0.00933715,0.01428297,-0.01284677,0.02408153,0.02354983
4/2/14,0.00882367,0.00183902,0.00806087,0.01199661,-0.01516526,0.02351569,0.02344090
4/3/14,0.00882346,0.00183902,0.00687207,0.00971723,-0.01733704,0.02305727,0.02333156
4/4/14,0.00882325,0.00183902,0.00576657,0.00742830,-0.01930586,0.02263400,0.02316012
4/7/14,0.00887138,0.00183902,0.00475975,0.00517414,-0.02107580,0.02226512,0.02293871
4/8/14,0.00882239,0.00183902,0.00397482,0.00311397,-0.02245553,0.02203813,0.02265587
4/9/14,0.00882218,0.00183902,0.00350068,0.00145108,-0.02342669,0.02194000,0.02227754
4/10/14,0.00882197,0.00183902,0.00312439,-0.00019084,-0.02419373,0.02193578,0.02184208
4/11/14,0.00882175,0.00183902,0.00302100,-0.00145767,-0.02458372,0.02203760,0.02131161
4/14/14,0.00886988,0.00183902,0.00306135,-0.00261354,-0.02468790,0.02222729,0.02086834
4/15/14,0.00882090,0.00183902,0.00322269,-0.00358220,-0.02456461,0.02244529,0.02039822
4/16/14,0.00882069,0.00183902,0.00350180,-0.00447021,-0.02417084,0.02269364,0.01993612
4/17/14,0.00882047,0.00183902,0.00377647,-0.00531648,-0.02365514,0.02290831,0.01954902
4/21/14,0.00889276,0.00183902,0.00413142,-0.00604407,-0.02294569,0.02313257,0.01919683
4/22/14,0.00889254,0.00183902,0.00454116,-0.00666591,-0.02203104,0.02332207,0.01883505
4/23/14,0.00884357,0.00183902,0.00494120,-0.00714358,-0.02105851,0.02346628,0.01853601
4/24/14,0.00884336,0.00183902,0.00544240,-0.00745129,-0.01986152,0.02361494,0.01821634
4/25/14,0.00884314,0.00183902,0.00594202,-0.00763920,-0.01864847,0.02369081,0.01797004
4/28/14,0.00889125,0.00000000,0.00651546,-0.00764223,-0.01728815,0.02379887,0.01769755
4/29/14,0.00889104,0.00284487,0.00708427,-0.00748686,-0.01587956,0.02379798,0.01746979
4/30/14,0.00884208,0.00284487,0.00768239,-0.00719957,-0.01439874,0.02375761,0.01722119
5/1/14,0.00884186,0.00284487,0.00831462,-0.00678049,-0.01289202,0.02369539,0.01702289
5/2/14,0.00884165,0.00284487,0.00899514,-0.00615255,-0.01128489,0.02363695,0.01678682
5/5/14,0.00888975,0.00284487,0.00982506,-0.00532730,-0.00948928,0.02354983,0.01651263
5/6/14,0.00888953,0.00284487,0.01070626,-0.00430092,-0.00758268,0.02344090,0.01622836
5/7/14,0.00884058,0.00284487,0.01170186,-0.00298409,-0.00553055,0.02333156,0.01597118
5/8/14,0.00884037,0.00284487,0.01268809,-0.00167451,-0.00344426,0.02316012,0.01572000
5/9/14,0.00884015,0.00284487,0.01367867,-0.00031914,-0.00131149,0.02293871,0.01548710
5/12/14,0.00888825,0.00284487,0.01468678,0.00119483,0.00082616,0.02265587,0.01534189
5/13/14,0.00888803,0.00284487,0.01555084,0.00251196,0.00281590,0.02227754,0.01523657
5/14/14,0.00883909,0.00284487,0.01633737,0.00376481,0.00472148,0.02184208,0.01510606
5/15/14,0.00883887,0.00284487,0.01705310,0.00504211,0.00658370,0.02131161,0.01501565
5/16/14,0.00883866,0.00284487,0.01777683,0.00633198,0.00839457,0.02086834,0.01482129
5/19/14,0.00888674,0.00284487,0.01852710,0.00768823,0.01019190,0.02039822,0.01451701
5/20/14,0.00888653,0.00284487,0.01924087,0.00905916,0.01189615,0.01993612,0.01415723
5/21/14,0.00883759,0.00284487,0.02005194,0.01057644,0.01365138,0.01954902,0.01372124
5/22/14,0.00883738,0.00284487,0.02085700,0.01206982,0.01536037,0.01919683,0.01324716
5/23/14,0.00883716,0.00284487,0.02168847,0.01360484,0.01702819,0.01883505,0.01272537
5/27/14,0.00890939,0.00284487,0.02253835,0.01521748,0.01868143,0.01853601,0.01212401
5/28/14,0.00890917,0.00000000,0.02331173,0.01669796,0.02018377,0.01821634,0.01148659
