Date,Inflation 1yr,GNP 90d,Total Jobs 30d,XLY 30d,XLU 30d,XLE 30d,XLE next 30d
8/21/13,0.00899434,0.01284066,0.00144291,-0.00201585,-0.02176745,0.02390746,0.00086252
8/22/13,0.00899412,0.01284066,0.00144291,-0.00318161,-0.02415268,0.02301463,0.00078427
8/23/13,0.00894485,0.01284066,0.00144291,-0.00415516,-0.02624499,0.02186079,0.00093546
8/26/13,0.00899324,0.01284066,0.00144291,-0.00471983,-0.02798233,0.02070101,0.00112463
8/27/13,0.00899302,0.01284066,0.00000000,-0.00502796,-0.02940539,0.01930755,0.00150693
8/28/13,0.00899281,0.01284066,0.00000000,-0.00498871,-0.03047730,0.01800527,0.00182226
8/29/13,0.00899259,0.01284066,0.00000000,-0.00460072,-0.03126887,0.01655638,0.00217432
8/30/13,0.00894333,0.01284066,0.00169028,-0.00398823,-0.03169076,0.01522087,0.00247294
9/3/13,0.00901602,0.01284066,0.00169028,-0.00304049,-0.03182551,0.01379480,0.00278705
9/4/13,0.00901580,0.01284066,0.00169028,-0.00171665,-0.03151026,0.01247307,0.00297161
9/5/13,0.00901558,0.01284066,0.00169028,-0.00022837,-0.03090437,0.01109160,0.00313024
9/6/13,0.00901536,0.01284066,0.00169028,0.00151588,-0.02986382,0.00974563,0.00308211
9/9/13,0.00899018,0.01284066,0.00169028,0.00342010,-0.02849847,0.00847114,0.00296432
9/10/13,0.00898997,0.01284066,0.00169028,0.00555220,-0.02672215,0.00727612,0.00264831
9/11/13,0.00898975,0.01284066,0.00169028,0.00770793,-0.02466693,0.00615785,0.00213598
9/12/13,0.00898953,0.01284066,0.00169028,0.00993997,-0.02230187,0.00514603,0.00153870
9/13/13,0.00894029,0.01284066,0.00169028,0.01218147,-0.01970407,0.00427638,0.00081403
9/16/13,0.00898866,0.01284066,0.00169028,0.01442501,-0.01689271,0.00348234,-0.00011701
9/17/13,0.00898844,0.01284066,0.00169028,0.01650724,-0.01408367,0.00279939,-0.00107620
9/18/13,0.00898822,0.01284066,0.00169028,0.01849698,-0.01122800,0.00219571,-0.00208651
9/19/13,0.00898800,0.01284066,0.00169028,0.02023727,-0.00853536,0.00173489,-0.00325960
9/20/13,0.00893877,0.01284066,0.00169028,0.02185691,-0.00594033,0.00123188,-0.00432995
9/23/13,0.00898713,0.01284066,0.00169028,0.02318922,-0.00346002,0.00097491,-0.00553811
9/24/13,0.00898691,0.01284066,0.00169028,0.02453264,-0.00112207,0.00086252,-0.00679164
9/25/13,0.00898669,0.01284066,0.00169028,0.02566332,0.00117883,0.00078427,-0.00808410
9/26/13,0.00898647,0.01284066,0.00169028,0.02671522,0.00336993,0.00093546,-0.00950136
9/27/13,0.00893725,0.01284066,0.00374818,0.02759720,0.00552471,0.00112463,-0.01081261
9/30/13,0.00898560,0.01284066,0.00205443,0.02827104,0.00762879,0.00150693,-0.01220415
10/1/13,0.00898538,0.01480297,0.00205443,0.02885446,0.00963339,0.00182226,-0.01352352
10/2/13,0.00898516,0.01480297,0.00205443,0.02922842,0.01163159,0.00217432,-0.01465316
10/3/13,0.00898494,0.01480297,0.00205443,0.02941755,0.01344629,0.00247294,-0.01555075
10/4/13,0.00893573,0.01480297,0.00205443,0.02962515,0.01524643,0.00278705,-0.01634454
10/7/13,0.00898407,0.01480297,0.00205443,0.02964014,0.01692647,0.00297161,-0.01676161
10/8/13,0.00898385,0.01480297,0.00205443,0.02957063,0.01849045,0.00313024,-0.01701417
10/9/13,0.00898364,0.01480297,0.00205443,0.02959517,0.01996222,0.00308211,-0.01684028
10/10/13,0.00898342,0.01480297,0.00205443,0.02968307,0.02129459,0.00296432,-0.01627738
10/11/13,0.00893421,0.01480297,0.00205443,0.02973576,0.02241747,0.00264831,-0.01545188
10/14/13,0.00898255,0.01480297,0.00205443,0.02992759,0.02341717,0.00213598,-0.01427172
10/15/13,0.00898233,0.01480297,0.00205443,0.03008263,0.02424652,0.00153870,-0.01275625
10/16/13,0.00898211,0.01480297,0.00205443,0.03038669,0.02500880,0.00081403,-0.01115277
10/17/13,0.00898189,0.01480297,0.00205443,0.03069650,0.02566563,-0.00011701,-0.00920051
10/18/13,0.00893269,0.01480297,0.00205443,0.03118905,0.02634306,-0.00107620,-0.00713479
10/21/13,0.00898102,0.01480297,0.00205443,0.03169549,0.02691817,-0.00208651,-0.00501300
10/22/13,0.00898080,0.01480297,0.00205443,0.03239706,0.02751280,-0.00325960,-0.00275498
10/23/13,0.00898058,0.01480297,0.00205443,0.03303158,0.02808048,-0.00432995,-0.00046623
10/24/13,0.00898037,0.01480297,0.00205443,0.03376728,0.02851737,-0.00553811,0.00183722
10/25/13,0.00893117,0.01480297,0.00000000,0.03448063,0.02886557,-0.00679164,0.00421341
10/28/13,0.00897949,0.01480297,0.00000000,0.03514183,0.02898756,-0.00808410,0.00655832
10/29/13,0.00897928,0.01480297,0.00000000,0.03584764,0.02898423,-0.00950136,0.00901147
10/30/13,0.00897906,0.01480297,0.00147413,0.03645606,0.02875540,-0.01081261,0.01140006
10/31/13,0.00897884,0.01480297,0.00147413,0.03713114,0.02836787,-0.01220415,0.01368852
11/1/13,0.00888069,0.01480297,0.00147413,0.03774300,0.02784289,-0.01352352,0.01589076
11/4/13,0.00892901,0.01480297,0.00147413,0.03829115,0.02703490,-0.01465316,0.01804665
11/5/13,0.00892879,0.01480297,0.00147413,0.03886478,0.02607080,-0.01555075,0.01994884
11/6/13,0.00887962,0.01480297,0.00147413,0.03933072,0.02495201,-0.01634454,0.02184802
11/7/13,0.00887940,0.01480297,0.00147413,0.03955570,0.02351256,-0.01676161,0.02334973
11/8/13,0.00887919,0.01480297,0.00147413,0.03975452,0.02195460,-0.01701417,0.02461412
11/11/13,0.00892749,0.01480297,0.00147413,0.03979397,0.02115556,-0.01684028,0.02564749
11/12/13,0.00892727,0.01480297,0.00147413,0.03963630,0.01900311,-0.01627738,0.02633709
11/13/13,0.00887811,0.01480297,0.00147413,0.03937639,0.01770498,-0.01545188,0.02670483
11/14/13,0.00887789,0.01480297,0.00147413,0.03883496,0.01599670,-0.01427172,0.02697019
11/15/13,0.00887768,0.01480297,0.00147413,0.03826056,0.01423176,-0.01275625,0.02699692
11/18/13,0.00892597,0.01480297,0.00147413,0.03744970,0.01230504,-0.01115277,0.02701887
11/19/13,0.00892576,0.01480297,0.00147413,0.03665765,0.01034742,-0.00920051,0.02693044
11/20/13,0.00887660,0.01480297,0.00147413,0.03571757,0.00822318,-0.00713479,0.02689074
11/21/13,0.00887639,0.01480297,0.00147413,0.03482259,0.00620209,-0.00501300,0.02687880
11/22/13,0.00887617,0.01480297,0.00147413,0.03385728,0.00413510,-0.00275498,0.02696932
11/25/13,0.00889999,0.01480297,0.00147413,0.03285653,0.00220387,-0.00046623,0.02716756
11/26/13,0.00885085,0.01480297,0.00147413,0.03191203,0.00038222,0.00183722,0.02747180
11/27/13,0.00885063,0.01480297,0.00000000,0.03092241,-0.00128384,0.00421341,0.02788679
11/29/13,0.00887466,0.01480297,0.00166840,0.02995376,-0.00278677,0.00655832,0.02841582
12/2/13,0.00892294,0.01480297,0.00166840,0.02897732,-0.00414061,0.00901147,0.02902783
12/3/13,0.00892273,0.01480297,0.00166840,0.02803615,-0.00532104,0.01140006,0.02971269
12/4/13,0.00887359,0.01480297,0.00166840,0.02718353,-0.00627341,0.01368852,0.03041526
12/5/13,0.00887337,0.01480297,0.00166840,0.02633609,-0.00723418,0.01589076,0.03125783
12/6/13,0.00887316,0.01480297,0.00166840,0.02562316,-0.00789460,0.01804665,0.03205266
12/9/13,0.00892143,0.01480297,0.00166840,0.02491057,-0.00832167,0.01994884,0.03297913
12/10/13,0.00892121,0.01480297,0.00166840,0.02412224,-0.00863550,0.02184802,0.03392407
12/11/13,0.00887208,0.01480297,0.00166840,0.02354693,-0.00948735,0.02334973,0.03485957
12/12/13,0.00887187,0.01480297,0.00166840,0.02297462,-0.00897467,0.02461412,0.03605370
12/13/13,0.00887165,0.01480297,0.00166840,0.02244682,-0.01033582,0.02564749,0.03740512
12/16/13,0.00891992,0.01480297,0.00166840,0.02204413,-0.01048776,0.02633709,0.03880066
12/17/13,0.00891970,0.01480297,0.00166840,0.02163056,-0.01083863,0.02670483,0.04035499
12/18/13,0.00887058,0.01480297,0.00166840,0.02141059,-0.01087062,0.02697019,0.04186021
12/19/13,0.00887036,0.01480297,0.00166840,0.02108112,-0.01079354,0.02699692,0.04335086
12/20/13,0.00887015,0.01480297,0.00166840,0.02071292,-0.01046657,0.02701887,0.04470925
12/23/13,0.00891840,0.01480297,0.00166840,0.02026445,-0.01009067,0.02693044,0.04587574
12/24/13,0.00891819,0.01480297,0.00166840,0.01969576,-0.00952547,0.02689074,0.04686819
12/26/13,0.00889331,0.01480297,0.00166840,0.01894365,-0.00897100,0.02687880,0.04758287
12/27/13,0.00886864,0.01480297,0.00166840,0.01810677,-0.00826566,0.02696932,0.04806694
12/30/13,0.00891689,0.01480297,0.00143770,0.01707408,-0.00758400,0.02716756,0.04829839
12/31/13,0.00891667,0.01480297,0.00143770,0.01587474,-0.00685574,0.02747180,0.04829589
1/2/14,0.00889180,0.00111637,0.00143770,0.01459151,-0.00615867,0.02788679,0.04808335
1/3/14,0.00886714,0.00111637,0.00143770,0.01312502,-0.00545304,0.02841582,0.04766339
1/6/14,0.00891538,0.00111637,0.00143770,0.01153961,-0.00466819,0.02902783,0.04710695
1/7/14,0.00891516,0.00111637,0.00143770,0.00986480,-0.00379843,0.02971269,0.04638288
1/8/14,0.00886606,0.00111637,0.00143770,0.00799111,-0.00299848,0.03041526,0.04557888
1/9/14,0.00886585,0.00111637,0.00143770,0.00609010,-0.00205291,0.03125783,0.04469604
1/10/14,0.00886564,0.00111637,0.00143770,0.00411117,-0.00107409,0.03205266,0.04375307
1/13/14,0.00891387,0.00111637,0.00143770,0.00201421,-0.00014645,0.03297913,0.04277745
1/14/14,0.00891365,0.00111637,0.00143770,-0.00000050,0.00084072,0.03392407,0.04157772
1/15/14,0.00886456,0.00111637,0.00143770,-0.00209415,0.00297651,0.03485957,0.04043273
1/16/14,0.00886435,0.00111637,0.00143770,-0.00424815,0.00430072,0.03605370,0.03918797
1/17/14,0.00886413,0.00111637,0.00143770,-0.00636456,0.00639519,0.03740512,0.03779294
1/21/14,0.00893657,0.00111637,0.00143770,-0.00854184,0.00847042,0.03880066,0.03636738
1/22/14,0.00893636,0.00111637,0.00143770,-0.01062156,0.01049365,0.04035499,0.03486970
1/23/14,0.00886284,0.00111637,0.00143770,-0.01261622,0.01245615,0.04186021,0.03349877
1/24/14,0.00886263,0.00111637,0.00143770,-0.01448011,0.01441883,0.04335086,0.03226219
1/27/14,0.00891084,0.00111637,0.00143770,-0.01605030,0.01639433,0.04470925,0.03121598
1/28/14,0.00891063,0.00111637,0.00143770,-0.01725283,0.01844268,0.04587574,0.03042829
1/29/14,0.00886156,0.00111637,0.00000000,-0.01830366,0.02038615,0.04686819,0.02975255
1/30/14,0.00886134,0.00111637,0.00204601,-0.01880087,0.02244017,0.04758287,0.02942061
1/31/14,0.00886113,0.00111637,0.00204601,-0.01899874,0.02436808,0.04806694,0.02929190
2/3/14,0.00890933,0.00111637,0.00204601,-0.01880584,0.02629472,0.04829839,0.02932615
2/4/14,0.00890912,0.00111637,0.00204601,-0.01805814,0.02816499,0.04829589,0.02959565
2/5/14,0.00886006,0.00111637,0.00204601,-0.01701161,0.02995235,0.04808335,0.03001774
2/6/14,0.00885984,0.00111637,0.00204601,-0.01556749,0.03171058,0.04766339,0.03058596
2/7/14,0.00885963,0.00111637,0.00204601,-0.01380197,0.03342386,0.04710695,0.03131404
2/10/14,0.00890782,0.00111637,0.00204601,-0.01187498,0.03497124,0.04638288,0.03209348
2/11/14,0.00890761,0.00111637,0.00204601,-0.00963311,0.03646243,0.04557888,0.03300089
2/12/14,0.00885855,0.00111637,0.00204601,-0.00723852,0.03784096,0.04469604,0.03400360
2/13/14,0.00885834,0.00111637,0.00204601,-0.00475350,0.03905424,0.04375307,0.03503124
2/14/14,0.00885813,0.00111637,0.00204601,-0.00213550,0.04003364,0.04277745,0.03601282
2/18/14,0.00893052,0.00111637,0.00204601,0.00063537,0.04091382,0.04157772,0.03712294
2/19/14,0.00893030,0.00111637,0.00204601,0.00341935,0.04118158,0.04043273,0.03815240
2/20/14,0.00885684,0.00111637,0.00204601,0.00630973,0.04127292,0.03918797,0.03925847
2/21/14,0.00885662,0.00111637,0.00204601,0.00920175,0.04127620,0.03779294,0.04022492
2/24/14,0.00890481,0.00111637,0.00204601,0.01206293,0.04108021,0.03636738,0.04113304
2/25/14,0.00890459,0.00111637,0.00204601,0.01482245,0.04082086,0.03486970,0.04193253
2/26/14,0.00885555,0.00111637,0.00204601,0.01735742,0.04038162,0.03349877,0.04249842
2/27/14,0.00885534,0.00111637,0.00369703,0.01965425,0.03984096,0.03226219,0.04285097
2/28/14,0.00885512,0.00111637,0.00164765,0.02177382,0.03920847,0.03121598,0.04299089
3/3/14,0.00890330,0.00111637,0.00164765,0.02340949,0.03834734,0.03042829,0.04273563
3/4/14,0.00890308,0.00111637,0.00164765,0.02487123,0.03761786,0.02975255,0.04237067
3/5/14,0.00885405,0.00111637,0.00164765,0.02578552,0.03677871,0.02942061,0.04172071
3/6/14,0.00885384,0.00111637,0.00164765,0.02613525,0.03593596,0.02929190,0.04081061
3/7/14,0.00885363,0.00111637,0.00164765,0.02609440,0.03519655,0.02932615,0.03963059
3/10/14,0.00890179,0.00111637,0.00164765,0.02548064,0.03441647,0.02959565,0.03822220
3/11/14,0.00890158,0.00111637,0.00164765,0.02434335,0.03369177,0.03001774,0.03661247
3/12/14,0.00885255,0.00111637,0.00164765,0.02290021,0.03300279,0.03058596,0.03468838
3/13/14,0.00885234,0.00111637,0.00164765,0.02109456,0.03235471,0.03131404,0.03256849
3/14/14,0.00885213,0.00111637,0.00164765,0.01906119,0.03172196,0.03209348,0.03020446
3/17/14,0.00890028,0.00111637,0.00164765,0.01681171,0.03116829,0.03300089,0.02781857
3/18/14,0.00890007,0.00111637,0.00164765,0.01435683,0.03065900,0.03400360,0.02517653
3/19/14,0.00885106,0.00111637,0.00164765,0.01172069,0.03026000,0.03503124,0.02239810
3/20/14,0.00885084,0.00111637,0.00164765,0.00904619,0.03006247,0.03601282,0.01966087
3/21/14,0.00885063,0.00111637,0.00164765,0.00617799,0.03001496,0.03712294,0.01669340
3/24/14,0.00889878,0.00111637,0.00164765,0.00331999,0.03015365,0.03815240,0.01395317
3/25/14,0.00889856,0.00111637,0.00164765,0.00039582,0.03050283,0.03925847,0.01093488
3/26/14,0.00884956,0.00111637,0.00164765,-0.00247375,0.03092243,0.04022492,0.00811300
3/27/14,0.00884934,0.00111637,0.00000000,-0.00526067,0.03151442,0.04113304,0.00529603
3/28/14,0.00884913,0.00111637,0.00183902,-0.00791587,0.03218184,0.04193253,0.00255255
3/31/14,0.00889727,0.00111637,0.00183902,-0.01046626,0.03298135,0.04249842,-0.00006795
4/1/14,0.00882389,0.01727215,0.00183902,-0.01284677,0.03376564,0.04285097,-0.00254929
4/2/14,0.00882367,0.01727215,0.00183902,-0.01516526,0.03464581,0.04299089,-0.00502731
4/3/14,0.00882346,0.01727215,0.00183902,-0.01733704,0.03557100,0.04273563,-0.00733549
4/4/14,0.00882325,0.01613777,0.00183902,-0.01930586,0.03653501,0.04237067,-0.00951801
4/7/14,0.00887138,0.01613777,0.00183902,-0.02107580,0.03729103,0.04172071,-0.01148823
4/8/14,0.00882239,0.01613777,0.00183902,-0.02245553,0.03805864,0.04081061,-0.01334519
4/9/14,0.00882218,0.01613777,0.00183902,-0.02342669,0.03861716,0.03963059,-0.01492870
4/10/14,0.00882197,0.01613777,0.00183902,-0.02419373,0.03907849,0.03822220,-0.01621037
4/11/14,0.00882175,0.01613777,0.00183902,-0.02458372,0.03944953,0.03661247,-0.01731320
4/14/14,0.00886988,0.01613777,0.00183902,-0.02468790,0.03968329,0.03468838,-0.01812943
4/15/14,0.00882090,0.01613777,0.00183902,-0.02456461,0.03979733,0.03256849,-0.01878640
4/16/14,0.00882069,0.01613777,0.00183902,-0.02417084,0.03979035,0.03020446,-0.01909675
4/17/14,0.00882047,0.01613777,0.00183902,-0.02365514,0.03958317,0.02781857,-0.01936034
4/21/14,0.00889276,0.01613777,0.00183902,-0.02294569,0.03921255,0.02517653,-0.01955059
4/22/14,0.00889254,0.01613777,0.00183902,-0.02203104,0.03867899,0.02239810,-0.01946307
4/23/14,0.00884357,0.01613777,0.00183902,-0.02105851,0.03789854,0.01966087,-0.01940895
4/24/14,0.00884336,0.01613777,0.00183902,-0.01986152,0.03696347,0.01669340,-0.01907196
4/25/14,0.00884314,0.01613777,0.00183902,-0.01864847,0.03580266,0.01395317,-0.01889268
4/28/14,0.00889125,0.01613777,0.00000000,-0.01728815,0.03441022,0.01093488,-0.01852380
4/29/14,0.00889104,0.01613777,0.00284487,-0.01587956,0.03281296,0.00811300,-0.01824633
4/30/14,0.00884208,0.01613777,0.00284487,-0.01439874,0.03104272,0.00529603,-0.01790211
5/1/14,0.00884186,0.01613777,0.00284487,-0.01289202,0.02923538,0.00255255,-0.01758210
5/2/14,0.00884165,0.01613777,0.00284487,-0.01128489,0.02715581,-0.00006795,-0.01730957
5/5/14,0.00888975,0.01613777,0.00284487,-0.00948928,0.02516693,-0.00254929,-0.01703317
5/6/14,0.00888953,0.01613777,0.00284487,-0.00758268,0.02297625,-0.00502731,-0.01685671
5/7/14,0.00884058,0.01613777,0.00284487,-0.00553055,0.02079521,-0.00733549,-0.01677967
5/8/14,0.00884037,0.01613777,0.00284487,-0.00344426,0.01852587,-0.00951801,-0.01682434
5/9/14,0.00884015,0.01613777,0.00284487,-0.00131149,0.01628531,-0.01148823,-0.01718710
5/12/14,0.00888825,0.01613777,0.00284487,0.00082616,0.01413030,-0.01334519,-0.01768066
5/13/14,0.00888803,0.01613777,0.00284487,0.00281590,0.01207347,-0.01492870,-0.01845906
5/14/14,0.00883909,0.01613777,0.00284487,0.00472148,0.01015548,-0.01621037,-0.01951976
5/15/14,0.00883887,0.01613777,0.00284487,0.00658370,0.00829352,-0.01731320,-0.02079757
5/16/14,0.00883866,0.01613777,0.00284487,0.00839457,0.00679451,-0.01812943,-0.02247127
5/19/14,0.00888674,0.01613777,0.00284487,0.01019190,0.00536762,-0.01878640,-0.02425542
5/20/14,0.00888653,0.01613777,0.00284487,0.01189615,0.00423553,-0.01909675,-0.02637689
5/21/14,0.00883759,0.01613777,0.00284487,0.01365138,0.00331627,-0.01936034,-0.02880949
5/22/14,0.00883738,0.01613777,0.00284487,0.01536037,0.00270684,-0.01955059,-0.03138002
5/23/14,0.00883716,0.01613777,0.00284487,0.01702819,0.00226069,-0.01946307,-0.03420190
5/27/14,0.00890939,0.01613777,0.00284487,0.01868143,0.00211065,-0.01940895,-0.03722465
5/28/14,0.00890917,0.01613777,0.00000000,0.02018377,0.00219143,-0.01907196,-0.04049657
5/29/14,0.00883588,0.01613777,0.00000000,0.02164760,0.00252100,-0.01889268,-0.04368437
5/30/14,0.00883567,0.01613777,0.00193040,0.02303831,0.00304235,-0.01852380,-0.04714051
6/2/14,0.00888374,0.01613777,0.00193040,0.02433927,0.00373837,-0.01824633,-0.05042780
6/3/14,0.00888352,0.01613777,0.00193040,0.02559622,0.00461862,-0.01790211,-0.05377571
6/4/14,0.00883461,0.01613777,0.00193040,0.02672335,0.00550615,-0.01758210,-0.05721145
6/5/14,0.00883439,0.01613777,0.00193040,0.02769866,0.00658109,-0.01730957,-0.06039169
6/6/14,0.00883418,0.01613777,0.00193040,0.02850556,0.00763409,-0.01703317,-0.06361755
6/9/14,0.00888224,0.01613777,0.00193040,0.02901606,0.00889213,-0.01685671,-0.06667253
6/10/14,0.00888202,0.01613777,0.00193040,0.02938196,0.01022265,-0.01677967,-0.06944336
6/11/14,0.00883311,0.01613777,0.00193040,0.02964537,0.01155731,-0.01682434,-0.07207553
6/12/14,0.00883290,0.01613777,0.00193040,0.02979333,0.01300429,-0.01718710,-0.07438943
6/13/14,0.00883269,0.01613777,0.00193040,0.02989769,0.01442270,-0.01768066,-0.07633484
6/16/14,0.00888074,0.01613777,0.00193040,0.02986807,0.01581308,-0.01845906,-0.07805534
6/17/14,0.00888052,0.01613777,0.00193040,0.02984735,0.01706829,-0.01951976,-0.07930959
6/18/14,0.00883162,0.01613777,0.00193040,0.02973255,0.01832322,-0.02079757,-0.08035755
6/19/14,0.00883141,0.01613777,0.00193040,0.02951066,0.01920536,-0.02247127,-0.08073788
6/20/14,0.00883119,0.01613777,0.00193040,0.02913453,0.01991273,-0.02425542,-0.08070927
6/23/14,0.00887924,0.01613777,0.00193040,0.02873225,0.02033241,-0.02637689,-0.08016616
6/24/14,0.00887902,0.01613777,0.00193040,0.02814735,0.02049613,-0.02880949,-0.07896018
6/25/14,0.00883013,0.01613777,0.00193040,0.02757625,0.02043075,-0.03138002,-0.07720742
6/26/14,0.00882992,0.01613777,0.00193040,0.02689192,0.02007583,-0.03420190,-0.07497114
6/27/14,0.00882970,0.01613777,0.00201737,0.02616873,0.01939741,-0.03722465,-0.07233331
6/30/14,0.00887774,0.01613777,0.00201737,0.02529805,0.01845258,-0.04049657,-0.06908076
7/1/14,0.00887752,0.03446045,0.00201737,0.02446547,0.01725221,-0.04368437,-0.06573760
7/2/14,0.00882864,0.01803169,0.00201737,0.02350267,0.01582187,-0.04714051,-0.06191468
7/3/14,0.00882843,0.01803169,0.00201737,0.02242997,0.01419477,-0.05042780,-0.05789615
7/7/14,0.00890057,0.01803169,0.00201737,0.02127088,0.01241895,-0.05377571,-0.05379709
7/8/14,0.00887603,0.01803169,0.00201737,0.01997368,0.01066131,-0.05721145,-0.04950551
7/9/14,0.00882715,0.01803169,0.00201737,0.01881910,0.00871348,-0.06039169,-0.04511205
7/10/14,0.00882693,0.01803169,0.00201737,0.01753545,0.00669982,-0.06361755,-0.04081375
7/11/14,0.00882672,0.01803169,0.00201737,0.01634171,0.00456680,-0.06667253,-0.03645461
7/14/14,0.00887474,0.01803169,0.00201737,0.01516613,0.00226394,-0.06944336,-0.03234489
7/15/14,0.00887453,0.01803169,0.00201737,0.01394733,-0.00004106,-0.07207553,-0.02837904
7/16/14,0.00882566,0.01803169,0.00201737,0.01282280,-0.00238334,-0.07438943,-0.02462060
7/17/14,0.00882544,0.01803169,0.00201737,0.01147616,-0.00481742,-0.07633484,-0.02109738
7/18/14,0.00882523,0.01803169,0.00201737,0.01035126,-0.00716195,-0.07805534,-0.01797604
7/21/14,0.00887324,0.01803169,0.00201737,0.00918072,-0.00942895,-0.07930959,-0.01541040
7/22/14,0.00887303,0.01803169,0.00201737,0.00806614,-0.01165103,-0.08035755,-0.01335193
7/23/14,0.00882417,0.01803169,0.00201737,0.00698608,-0.01371358,-0.08073788,-0.01203017
7/24/14,0.00882396,0.01803169,0.00201737,0.00601903,-0.01555755,-0.08070927,-0.01147263
7/25/14,0.00882374,0.01803169,0.00201737,0.00502007,-0.01737901,-0.08016616,-0.01144928
7/28/14,0.00887175,0.01803169,0.00000000,0.00419260,-0.01887098,-0.07896018,-0.01217242
7/29/14,0.00887153,0.01803169,0.00000000,0.00335398,-0.02020620,-0.07720742,-0.01343598
7/30/14,0.00882268,0.01803169,0.00235021,0.00272979,-0.02125779,-0.07497114,-0.01534502
7/31/14,0.00882247,0.01803169,0.00235021,0.00212194,-0.02198969,-0.07233331,-0.01756406
8/1/14,0.00882225,0.01803169,0.00235021,0.00176605,-0.02231635,-0.06908076,-0.02041916
8/4/14,0.00887025,0.01803169,0.00235021,0.00167656,-0.02236169,-0.06573760,-0.02355594
8/5/14,0.00887004,0.01803169,0.00235021,0.00177281,-0.02202364,-0.06191468,-0.02708072
8/6/14,0.00882119,0.01803169,0.00235021,0.00214156,-0.02145734,-0.05789615,-0.03077724
8/7/14,0.00882098,0.01803169,0.00235021,0.00262303,-0.02053074,-0.05379709,-0.03468596
8/8/14,0.00882077,0.01803169,0.00235021,0.00346803,-0.01936549,-0.04950551,-0.03840580
8/11/14,0.00886875,0.01803169,0.00235021,0.00432202,-0.01793835,-0.04511205,-0.04236178
8/12/14,0.00886854,0.01803169,0.00235021,0.00532029,-0.01639401,-0.04081375,-0.04607424
8/13/14,0.00881970,0.01803169,0.00235021,0.00642089,-0.01463000,-0.03645461,-0.04986690
8/14/14,0.00881949,0.01803169,0.00235021,0.00755194,-0.01263715,-0.03234489,-0.05341994
8/15/14,0.00881928,0.01803169,0.00235021,0.00886282,-0.01054544,-0.02837904,-0.05694560
8/18/14,0.00886726,0.01803169,0.00235021,0.00999248,-0.00842086,-0.02462060,-0.06001532
8/19/14,0.00886704,0.01803169,0.00235021,0.01129544,-0.00609969,-0.02109738,-0.06285074
8/20/14,0.00881822,0.01803169,0.00235021,0.01244762,-0.00381171,-0.01797604,-0.06511890
8/21/14,0.00881800,0.01803169,0.00235021,0.01355552,-0.00150575,-0.01541040,-0.06693360
8/22/14,0.00881779,0.01803169,0.00235021,0.01466119,0.00074326,-0.01335193,-0.06801983
8/25/14,0.00886576,0.01803169,0.00235021,0.01560951,0.00304934,-0.01203017,-0.06864121
8/26/14,0.00886555,0.01803169,0.00235021,0.01648997,0.00519254,-0.01147263,-0.06849956
8/27/14,0.00881673,0.01803169,0.00000000,0.01725578,0.00744502,-0.01144928,-0.06809380
8/28/14,0.00881652,0.01803169,0.00000000,0.01783316,0.00951503,-0.01217242,-0.06723643
8/29/14,0.00881630,0.01803169,0.00133394,0.01826442,0.01148696,-0.01343598,-0.06616668
9/2/14,0.00888835,0.01803169,0.00133394,0.01845548,0.01312603,-0.01534502,-0.06471823
9/3/14,0.00888814,0.01803169,0.00133394,0.01841080,0.01464963,-0.01756406,-0.06318401
9/4/14,0.00881503,0.01803169,0.00133394,0.01812783,0.01572972,-0.02041916,-0.06126148
9/5/14,0.00881482,0.01803169,0.00133394,0.01747508,0.01659302,-0.02355594,-0.05913529
9/8/14,0.00886277,0.01803169,0.00133394,0.01663255,0.01711189,-0.02708072,-0.05674586
9/9/14,0.00886256,0.01803169,0.00133394,0.01528590,0.01728536,-0.03077724,-0.05439859
9/10/14,0.00881376,0.01803169,0.00133394,0.01383828,0.01727550,-0.03468596,-0.05183582
9/11/14,0.00881354,0.01803169,0.00133394,0.01200480,0.01708951,-0.03840580,-0.04923417
9/12/14,0.00881333,0.01803169,0.00133394,0.00996786,0.01665808,-0.04236178,-0.04638177
9/15/14,0.00886128,0.01803169,0.00133394,0.00763150,0.01607362,-0.04607424,-0.04341804
9/16/14,0.00886106,0.01803169,0.00133394,0.00518317,0.01549265,-0.04986690,-0.04020282
9/17/14,0.00881227,0.01803169,0.00133394,0.00258124,0.01474614,-0.05341994,-0.03698784
9/18/14,0.00881206,0.01803169,0.00133394,-0.00017733,0.01395089,-0.05694560,-0.03354321
9/19/14,0.00881185,0.01803169,0.00133394,-0.00286869,0.01321451,-0.06001532,-0.03008992
9/22/14,0.00885978,0.01803169,0.00133394,-0.00568763,0.01245539,-0.06285074,-0.02656132
9/23/14,0.00885957,0.01803169,0.00133394,-0.00842940,0.01180784,-0.06511890,-0.02329356
9/24/14,0.00881079,0.01803169,0.00133394,-0.01103643,0.01127151,-0.06693360,-0.01997269
9/25/14,0.00881057,0.01803169,0.00133394,-0.01367780,0.01084870,-0.06801983,-0.01703269
9/26/14,0.00881036,0.01803169,0.00133394,-0.01607984,0.01055512,-0.06864121,-0.01407904
9/29/14,0.00885829,0.01803169,0.00215186,-0.01842085,0.01043883,-0.06849956,-0.01128401
9/30/14,0.00885808,0.01803169,0.00215186,-0.02041837,0.01053624,-0.06809380,-0.00848126
10/1/14,0.00880930,0.00499582,0.00215186,-0.02236346,0.01081003,-0.06723643,-0.00569384
